web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778975678-11","https://archive.ics.uci.edu/dataset/104/university","","A K-means-based Multi-subpopulation Particle Swarm Optimization for Neural Network Ensemble","By Hui Yu. 2019","Published in ArXiv.","A K-means-based Multi-subpopulation Particle Swarm Optimization for Neural Network Ensemble","https://api.semanticscholar.org/CorpusID:195833388"
"1778975678-12","https://archive.ics.uci.edu/dataset/104/university","","EDDI: Efficient Dynamic Discovery of High-Value Information with Partial VAE","By Chao Ma, Sebastian Tschiatschek, Konstantina Palla, Jos'e Hern'andez-Lobato, Sebastian Nowozin, Cheng Zhang. 2018","Published in ArXiv.","EDDI: Efficient Dynamic Discovery of High-Value Information with Partial VAE","https://api.semanticscholar.org/CorpusID:52891994"
"1778975678-13","https://archive.ics.uci.edu/dataset/104/university","","Multilevel preconditioning for Ridge Regression","By Joris Tavernier, Jaak Simm, Karl Meerbergen, Yves Moreau. 2018","Published in ArXiv.","Multilevel preconditioning for Ridge Regression","https://api.semanticscholar.org/CorpusID:49267411"
"1778975678-14","https://archive.ics.uci.edu/dataset/104/university","","Path Planning in Support of Smart Mobility Applications using Generative Adversarial Networks","By Mehdi Mohammadi, Ala Al-Fuqaha, Jun-Seok Oh. 2018","Published in ArXiv.","Path Planning in Support of Smart Mobility Applications using Generative Adversarial Networks","https://api.semanticscholar.org/CorpusID:5048478"
"1778975678-15","https://archive.ics.uci.edu/dataset/104/university","","Generalized Additive Model Multiple Imputation by Chained Equations With Package ImputeRobust","By Daniel Salfran, Martin Spiess. 2018","Published in The R Journal.","Generalized Additive Model Multiple Imputation by Chained Equations With Package ImputeRobust","https://api.semanticscholar.org/CorpusID:64752505"
"1778975678-16","https://archive.ics.uci.edu/dataset/104/university","","Dynamic Feature Scaling for K-Nearest Neighbor Algorithm","By Chandrasekaran Bhardwaj, Megha Mishra, Kalyani Desikan. 2018","Published in ArXiv.","Dynamic Feature Scaling for K-Nearest Neighbor Algorithm","https://api.semanticscholar.org/CorpusID:53290621"
"1778975678-17","https://archive.ics.uci.edu/dataset/104/university","","Localized Multiple Kernel Learning for Anomaly Detection: One-class Classification","By Chandan Gautam, Ramesh Balaji, K Sudharsan, Aruna Tiwari, Kapil Ahuja. 2018","Published in ArXiv.","Localized Multiple Kernel Learning for Anomaly Detection: One-class Classification","https://api.semanticscholar.org/CorpusID:29150921"
"1778975678-18","https://archive.ics.uci.edu/dataset/104/university","","A Tunable Particle Swarm Size Optimization Algorithm for Feature Selection","By Naresh Mallenahalli, T. Sarma. 2018","Published in ArXiv.","A Tunable Particle Swarm Size Optimization Algorithm for Feature Selection","https://api.semanticscholar.org/CorpusID:49481368"
"1778975678-19","https://archive.ics.uci.edu/dataset/104/university","","Surrogate-assisted parallel tempering for Bayesian neural learning","By Rohitash Chandra, Konark Jain, Arpit Kapoor. 2018","Published in ArXiv.","Surrogate-assisted parallel tempering for Bayesian neural learning","https://api.semanticscholar.org/CorpusID:53744682"
"1778975678-20","https://archive.ics.uci.edu/dataset/104/university","","Dealing with Missing Data and Uncertainty in the Context of Data Mining","By Aliya Aleryani, Wenjia Wang, Beatriz Iglesia. 2018","Published in HAIS.","Dealing with Missing Data and Uncertainty in the Context of Data Mining","https://api.semanticscholar.org/CorpusID:49190519"
"1778975678-21","https://archive.ics.uci.edu/dataset/104/university","","The Classification of Diabetes Mellitus Using Kernel k-means","By M Alamsyah, Z Nafisah, E Prayitno, A Afida, E Imah. 2018","Published in Journal of Physics: Conference Series.","The Classification of Diabetes Mellitus Using Kernel k-means","https://api.semanticscholar.org/CorpusID:41373637"
"1778975678-22","https://archive.ics.uci.edu/dataset/104/university","","Interval Coded Scoring: a toolbox for interpretable scoring systems","By Lieven Billiet, Sabine Huffel, Vanya Belle. 2018","Published in PeerJ Computer Science.","Interval Coded Scoring: a toolbox for interpretable scoring systems","https://api.semanticscholar.org/CorpusID:22335864"
"1778975678-23","https://archive.ics.uci.edu/dataset/104/university","","Variational Bayesian hierarchical regression for data analysis","By Dennis Becker. 2018","Published in","Variational Bayesian hierarchical regression for data analysis","https://api.semanticscholar.org/CorpusID:88518681"
"1778975678-24","https://archive.ics.uci.edu/dataset/104/university","","Kernel-estimated Nonparametric Overlap-Based Syncytial Clustering","By Israel Almod'ovar-Rivera, Ranjan Maitra. 2018","Published in","Kernel-estimated Nonparametric Overlap-Based Syncytial Clustering","https://api.semanticscholar.org/CorpusID:67771358"
"1778975678-25","https://archive.ics.uci.edu/dataset/104/university","","Condition-Based Maintenance of Naval Propulsion Systems with supervised Data Analysis","By Francesca Cipollini, Luca Oneto, Andrea Coraddu, Alan Murphy, Davide Anguita. 2018","Published in Ocean Engineering.","Condition-Based Maintenance of Naval Propulsion Systems with supervised Data Analysis","https://api.semanticscholar.org/CorpusID:116618673"
"1778975678-26","https://archive.ics.uci.edu/dataset/104/university","","Interval Coded Scoring: a toolbox for interpretable scoring systems","By Lieven Billiet, Sabine Huffel, Vanya Belle. 2018","Published in PeerJ Computer Science.","Interval Coded Scoring: a toolbox for interpretable scoring systems","https://api.semanticscholar.org/CorpusID:22335864"
"1778975678-27","https://archive.ics.uci.edu/dataset/104/university","","Multi-layer Kernel Ridge Regression for One-class Classification","By Chandan Gautam, Aruna Tiwari, Sundaram Suresh, Alexandros Iosifidis. 2018","Published in 2018 IEEE Symposium Series on Computational Intelligence (SSCI).","Multi-layer Kernel Ridge Regression for One-class Classification","https://api.semanticscholar.org/CorpusID:29162384"
"1778975678-28","https://archive.ics.uci.edu/dataset/104/university","","A new robust feature selection method using variance-based sensitivity analysis","By Saman Sadeghyan. 2018","Published in ArXiv.","A new robust feature selection method using variance-based sensitivity analysis","https://api.semanticscholar.org/CorpusID:4890404"
"1778975678-29","https://archive.ics.uci.edu/dataset/104/university","","A Simple and Effective Model-Based Variable Importance Measure","By Brandon Greenwell, Bradley Boehmke, Andrew McCarthy. 2018","Published in ArXiv.","A Simple and Effective Model-Based Variable Importance Measure","https://api.semanticscholar.org/CorpusID:46890050"
"1778975678-30","https://archive.ics.uci.edu/dataset/104/university","","Dimensionality reduction with missing values imputation","By Rania Gahar, Olfa Arfaoui, Minyar Hidri, Nejib Alouane. 2017","Published in ArXiv.","Dimensionality reduction with missing values imputation","https://api.semanticscholar.org/CorpusID:397768"
"1778975678-31","https://archive.ics.uci.edu/dataset/104/university","","Instance spaces for machine learning classification","By Mario Muñoz, Laura Villanova, Davaatseren Baatar, Kate Smith-Miles. 2017","Published in Machine Learning.","Instance spaces for machine learning classification","https://api.semanticscholar.org/CorpusID:8283795"
"1778975678-32","https://archive.ics.uci.edu/dataset/104/university","","Dimensionality reduction with missing values imputation","By Rania Gahar, Olfa Arfaoui, Minyar Hidri, Nejib Alouane. 2017","Published in ArXiv.","Dimensionality reduction with missing values imputation","https://api.semanticscholar.org/CorpusID:397768"
"1778975678-33","https://archive.ics.uci.edu/dataset/104/university","","Noise-assisted multivariate empirical mode decomposition for multichannel EMG signals","By Yi Zhang, Peng Xu, Peiyang Li, Keyi Duan, Yuexin Wen, Qin Yang, Tao Zhang, Dezhong Yao. 2017","Published in Biomedical engineering online.","Noise-assisted multivariate empirical mode decomposition for multichannel EMG signals","https://api.semanticscholar.org/CorpusID:1551079"
"1778975678-34","https://archive.ics.uci.edu/dataset/104/university","","Restricted set classification: Who is there?","By Ludmila Kuncheva, Juan Diez, Aaron Jackson. 2017","Published in Pattern Recognition.","Restricted set classification: Who is there?","https://api.semanticscholar.org/CorpusID:26746011"
"1778975678-35","https://archive.ics.uci.edu/dataset/104/university","","Improving the Naive Bayes Classifier via a Quick Variable Selection Method Using Maximum of Entropy","By Joaquín Abellán, Francisco Castellano. 2017","Published in Entropy.","Improving the Naive Bayes Classifier via a Quick Variable Selection Method Using Maximum of Entropy","https://api.semanticscholar.org/CorpusID:44546134"
"1778975678-36","https://archive.ics.uci.edu/dataset/104/university","","Dimensionality reduction with missing values imputation","By Rania Gahar, Olfa Arfaoui, Minyar Hidri, Nejib Alouane. 2017","Published in ArXiv.","Dimensionality reduction with missing values imputation","https://api.semanticscholar.org/CorpusID:397768"
"1778975678-37","https://archive.ics.uci.edu/dataset/104/university","","Determining Positive Cancer Rescue Mutations in p53 Based Cancers by using Artificial Intelligence","By Kaan Aygen, Berkay Celik, Umut Eser. 2017","Published in","Determining Positive Cancer Rescue Mutations in p53 Based Cancers by using Artificial Intelligence","https://api.semanticscholar.org/CorpusID:21839707"
"1778975678-38","https://archive.ics.uci.edu/dataset/104/university","","Grammatical facial expression recognition using customized deep neural network architecture","By Devesh Walawalkar. 2017","Published in ArXiv.","Grammatical facial expression recognition using customized deep neural network architecture","https://api.semanticscholar.org/CorpusID:23823038"
"1778975678-39","https://archive.ics.uci.edu/dataset/104/university","","Dysphonic Voice Pattern Analysis of Patients in Parkinson's Disease Using Minimum Interclass Probability Risk Feature Selection and Bagging Ensemble Learning Methods","By Yunfeng Wu, Pinnan Chen, Yuchen Yao, Xiaoquan Ye, Yugui Xiao, Lifang Liao, Meihong Wu, Jian Chen. 2017","Published in Computational and mathematical methods in medicine.","Dysphonic Voice Pattern Analysis of Patients in Parkinson's Disease Using Minimum Interclass Probability Risk Feature Selection and Bagging Ensemble Learning Methods","https://api.semanticscholar.org/CorpusID:23843884"
"1778975678-40","https://archive.ics.uci.edu/dataset/104/university","","Label-Driven Learning Framework: Towards More Accurate Bayesian Network Classifiers through Discrimination of High-Confidence Labels","By Yi Sun, Limin Wang, Minghui Sun. 2017","Published in Entropy.","Label-Driven Learning Framework: Towards More Accurate Bayesian Network Classifiers through Discrimination of High-Confidence Labels","https://api.semanticscholar.org/CorpusID:3814518"
"1778975678-41","https://archive.ics.uci.edu/dataset/104/university","","Grammatical facial expression recognition using customized deep neural network architecture","By Devesh Walawalkar. 2017","Published in ArXiv.","Grammatical facial expression recognition using customized deep neural network architecture","https://api.semanticscholar.org/CorpusID:23823038"
"1778975678-42","https://archive.ics.uci.edu/dataset/104/university","","Probability Distribution and Deviation Information Fusion Driven Support Vector Regression Model and Its Application","By Changhao Fan, Xuefeng Yan. 2017","Published in Mathematical Problems in Engineering.","Probability Distribution and Deviation Information Fusion Driven Support Vector Regression Model and Its Application","https://api.semanticscholar.org/CorpusID:56090140"
"1778975678-43","https://archive.ics.uci.edu/dataset/104/university","","New Hybrid Features Selection Method: A Case Study on Websites Phishing","By Khairan Rajab. 2017","Published in Security and Communication Networks.","New Hybrid Features Selection Method: A Case Study on Websites Phishing","https://api.semanticscholar.org/CorpusID:46756662"
"1778975678-44","https://archive.ics.uci.edu/dataset/104/university","","A Maximal Heterogeneity Based Clustering Approach for Obtaining Samples","By Megha Mishra, Chandrasekaran Bhardwaj, Kalyani Desikan. 2017","Published in ArXiv.","A Maximal Heterogeneity Based Clustering Approach for Obtaining Samples","https://api.semanticscholar.org/CorpusID:29778643"
"1778975678-45","https://archive.ics.uci.edu/dataset/104/university","","Analysis of Public Datasets for Wearable Fall Detection Systems","By Eduardo Casilari, José-Antonio Santoyo-Ramón, José-Manuel Cano-García. 2017","Published in Sensors.","Analysis of Public Datasets for Wearable Fall Detection Systems","https://api.semanticscholar.org/CorpusID:595718"
"1778975678-46","https://archive.ics.uci.edu/dataset/104/university","","A network flow approach to visualising the roles of covariates in random forests","By Benjamin Fitzpatrick, Kerrie Mengersen. 2017","Published in","A network flow approach to visualising the roles of covariates in random forests","https://api.semanticscholar.org/CorpusID:88522873"
"1778975678-47","https://archive.ics.uci.edu/dataset/104/university","","Optimization of Support Vector Regression Parameters by Flower Pollination Algorithm","By Yuan Yang, Zhongqi Wang, Bo Yang, Xudong Liu. 2017","Published in Proceedings of the 2017 5th International Conference on Frontiers of Manufacturing Science and Measuring Technology (FMSMT 2017).","Optimization of Support Vector Regression Parameters by Flower Pollination Algorithm","https://api.semanticscholar.org/CorpusID:62810814"
"1778975678-48","https://archive.ics.uci.edu/dataset/104/university","","Constructing Interactive Visual Classification, Clustering and Dimension Reduction Models for n-D Data","By Boris Kovalerchuk, Dmytro Dovhalets. 2017","Published in Informatics.","Constructing Interactive Visual Classification, Clustering and Dimension Reduction Models for n-D Data","https://api.semanticscholar.org/CorpusID:39219437"
"1778975678-49","https://archive.ics.uci.edu/dataset/104/university","","Modified Hamiltonian Monte Carlo for Bayesian inference","By Tijana Radivojevi'c, Elena Akhmatskaya. 2017","Published in Stat Comput (2019). https://doi.org/10.1007/s11222-019-09885-x.","Modified Hamiltonian Monte Carlo for Bayesian inference","https://api.semanticscholar.org/CorpusID:198897227"
"1778975678-50","https://archive.ics.uci.edu/dataset/104/university","","A nonparametric Bayesian method of translating machine learning scores to probabilities in clinical decision support","By Brian Connolly, K. Cohen, Daniel Santel, Ulya Bayram, John Pestian. 2017","Published in BMC bioinformatics.","A nonparametric Bayesian method of translating machine learning scores to probabilities in clinical decision support","https://api.semanticscholar.org/CorpusID:10172036"
"1778975678-51","https://archive.ics.uci.edu/dataset/104/university","","Context-dependent feature analysis with random forests","By Antonio Sutera, Gilles Louppe, Van Huynh-Thu, Louis Wehenkel, Pierre Geurts. 2016","Published in ArXiv.","Context-dependent feature analysis with random forests","https://api.semanticscholar.org/CorpusID:6577379"
"1778975678-52","https://archive.ics.uci.edu/dataset/104/university","","Optimizing Feedforward Neural Networks Using Biogeography Based Optimization for E-Mail Spam Identification","By Ali Rodan, Hossam Faris, Ja'far Alqatawna. 2016","Published in International Journal of Communications, Network and System Sciences.","Optimizing Feedforward Neural Networks Using Biogeography Based Optimization for E-Mail Spam Identification","https://api.semanticscholar.org/CorpusID:36130566"
"1778975678-53","https://archive.ics.uci.edu/dataset/104/university","","Angle Modulated Artificial Bee Colony Algorithms for Feature Selection","By Gürcan Yavuz, Dogan Aydin. 2016","Published in Applied Comp. Int. Soft Computing.","Angle Modulated Artificial Bee Colony Algorithms for Feature Selection","https://api.semanticscholar.org/CorpusID:29509829"
"1778975678-54","https://archive.ics.uci.edu/dataset/104/university","","Random Forest Regression Based on Partial Least Squares Connect Partial Least Squares and Random Forest","By Zhulin Hao, Jianqiang Du, Bin Nie, Fang Yu, Riyue Yu, Wangping Xiong. 2016","Published in Proceedings of the 2016 International Conference on Artificial Intelligence: Technologies and Applications.","Random Forest Regression Based on Partial Least Squares Connect Partial Least Squares and Random Forest","https://api.semanticscholar.org/CorpusID:55437579"
"1778975678-55","https://archive.ics.uci.edu/dataset/104/university","","Clustering with Missing Features: A Penalized Dissimilarity Measure based approach","By Shounak Datta, Supritam Bhattacharjee, Swagatam Das. 2016","Published in ArXiv.","Clustering with Missing Features: A Penalized Dissimilarity Measure based approach","https://api.semanticscholar.org/CorpusID:9753840"
"1778975678-56","https://archive.ics.uci.edu/dataset/104/university","","Exceptional Preferences Mining","By Cláudio Sá, Wouter Duivesteijn, Carlos Soares, Arno Knobbe. 2016","Published in DS.","Exceptional Preferences Mining","https://api.semanticscholar.org/CorpusID:26710958"
"1778975678-57","https://archive.ics.uci.edu/dataset/104/university","","A Novel Memetic Feature Selection Algorithm","By Mohadeseh Montazeri, Hamid Naji, Mitra Montazeri, Ahmad Faraahi. 2016","Published in ArXiv.","A Novel Memetic Feature Selection Algorithm","https://api.semanticscholar.org/CorpusID:6559414"
"1778975678-58","https://archive.ics.uci.edu/dataset/104/university","","User Profiling for Recommendation System","By Sumitkumar Kanoje, Sheetal Girase, Debajyoti Mukhopadhyay. 2015","Published in ArXiv.","User Profiling for Recommendation System","https://api.semanticscholar.org/CorpusID:17428539"
"1778975678-59","https://archive.ics.uci.edu/dataset/104/university","","Learning Discrete Bayesian Networks from Continuous Data","By Yi-Chun Chen, Tim Wheeler, Mykel Kochenderfer. 2015","Published in Journal of Artificial Intelligence Research 59 (2017) 103-132.","Learning Discrete Bayesian Networks from Continuous Data","https://api.semanticscholar.org/CorpusID:589475"
"1778975678-60","https://archive.ics.uci.edu/dataset/104/university","","DropELM: Fast neural network regularization with Dropout and DropConnect","By Alexandros Iosifidis, Anastasios Tefas, Ioannis Pitas. 2015","Published in Neurocomputing.","DropELM: Fast neural network regularization with Dropout and DropConnect","https://api.semanticscholar.org/CorpusID:26861163"
"1778975678-61","https://archive.ics.uci.edu/dataset/104/university","","k-Means Clustering on Two-Level Memory Systems","By Michael Bender, Jonathan Berry, Simon Hammond, Branden Moore, Benjamin Moseley, Cynthia Phillips. 2015","Published in MEMSYS '15.","k-Means Clustering on Two-Level Memory Systems","https://api.semanticscholar.org/CorpusID:10869611"
"1778975678-62","https://archive.ics.uci.edu/dataset/104/university","","Data selection in EEG signals classification","By Shuaifang Wang, Yan Li, Peng Wen, David Lai. 2015","Published in Australasian Physical & Engineering Sciences in Medicine.","Data selection in EEG signals classification","https://api.semanticscholar.org/CorpusID:16698617"
"1778975678-63","https://archive.ics.uci.edu/dataset/104/university","","User Profiling for Recommendation System","By Sumitkumar Kanoje, Sheetal Girase, Debajyoti Mukhopadhyay. 2015","Published in ArXiv.","User Profiling for Recommendation System","https://api.semanticscholar.org/CorpusID:17428539"
"1778975678-64","https://archive.ics.uci.edu/dataset/104/university","","Learning Discrete Bayesian Networks from Continuous Data","By Yi-Chun Chen, Tim Wheeler, Mykel Kochenderfer. 2015","Published in Journal of Artificial Intelligence Research 59 (2017) 103-132.","Learning Discrete Bayesian Networks from Continuous Data","https://api.semanticscholar.org/CorpusID:589475"
"1778975678-65","https://archive.ics.uci.edu/dataset/104/university","","A New Intelligence Based Approach for Computer-Aided Diagnosis of Dengue Fever","By Vadrevu Rao, Mallenahalli Kumar. 2015","Published in Information Technology in Biomedicine, IEEE Transactions on , vol.16, no.1, pp.112,118, Jan. 2012.","A New Intelligence Based Approach for Computer-Aided Diagnosis of Dengue Fever","https://api.semanticscholar.org/CorpusID:7797425"
"1778975678-66","https://archive.ics.uci.edu/dataset/104/university","","Data Cleansing Meets Feature Selection: A Supervised Machine Learning Approach","By Antonio Tallón-Ballesteros, José Santos. 2015","Published in IWINAC.","Data Cleansing Meets Feature Selection: A Supervised Machine Learning Approach","https://api.semanticscholar.org/CorpusID:26668509"
"1778975678-67","https://archive.ics.uci.edu/dataset/104/university","","A New Intelligence Based Approach for Computer-Aided Diagnosis of Dengue Fever","By Vadrevu Rao, Mallenahalli Kumar. 2015","Published in Information Technology in Biomedicine, IEEE Transactions on , vol.16, no.1, pp.112,118, Jan. 2012.","A New Intelligence Based Approach for Computer-Aided Diagnosis of Dengue Fever","https://api.semanticscholar.org/CorpusID:7797425"
"1778975678-68","https://archive.ics.uci.edu/dataset/104/university","","Sensing Home: A Cost-Effective Design for Smart Home via Heterogeneous Wireless Networks","By Xiaohu Fan, Hao Huang, Shipeng Qi, Xincheng Luo, Jing Zeng, Qubo Xie, Changsheng Xie, Neal Xiong, Xuefeng Liang. 2015","Published in Sensors.","Sensing Home: A Cost-Effective Design for Smart Home via Heterogeneous Wireless Networks","https://api.semanticscholar.org/CorpusID:1564821"
"1778975678-69","https://archive.ics.uci.edu/dataset/104/university","","Real-time Top-K Predictive Query Processing over Event Streams","By Saurav Acharya, Byung Lee, Paul Hines. 2015","Published in ArXiv.","Real-time Top-K Predictive Query Processing over Event Streams","https://api.semanticscholar.org/CorpusID:15837191"
"1778975678-70","https://archive.ics.uci.edu/dataset/104/university","","Coronary Artery Disease Detection Using a Fuzzy-Boosting PSO Approach","By N. Ghadiri Hedeshi, M. Saniee Abadeh. 2014","Published in Comp. Int. and Neurosc..","Coronary Artery Disease Detection Using a Fuzzy-Boosting PSO Approach","https://api.semanticscholar.org/CorpusID:17215001"
"1778975678-71","https://archive.ics.uci.edu/dataset/104/university","","Learning the Conditional Independence Structure of Stationary Time Series: A Multitask Learning Approach","By Alexander Jung. 2014","Published in IEEE Transactions on Signal Processing.","Learning the Conditional Independence Structure of Stationary Time Series: A Multitask Learning Approach","https://api.semanticscholar.org/CorpusID:16486887"
"1778975678-72","https://archive.ics.uci.edu/dataset/104/university","","Bias and Stability of Single Variable Classifiers for Feature Ranking and Selection.","By Shobeir Fakhraei, Hamid Soltanian-Zadeh, Farshad Fotouhi. 2014","Published in Expert systems with applications.","Bias and Stability of Single Variable Classifiers for Feature Ranking and Selection.","https://api.semanticscholar.org/CorpusID:14668540"
"1778975678-73","https://archive.ics.uci.edu/dataset/104/university","","The Advantage of Cross Entropy over Entropy in Iterative Information Gathering","By Johannes Kulick, Robert Lieck, Marc Toussaint. 2014","Published in","The Advantage of Cross Entropy over Entropy in Iterative Information Gathering","https://api.semanticscholar.org/CorpusID:12593025"
"1778975678-74","https://archive.ics.uci.edu/dataset/104/university","","Two-stage procedure based on smoothed ensembles of neural networks applied to weed detection in orange groves","By Joaquín Torres-Sospedra, Patricio Nebot. 2014","Published in Biosystems Engineering.","Two-stage procedure based on smoothed ensembles of neural networks applied to weed detection in orange groves","https://api.semanticscholar.org/CorpusID:55014167"
"1778975678-75","https://archive.ics.uci.edu/dataset/104/university","","Ensembles of Fuzzy Cognitive Map Classifiers Based on Quantum Computation","By Hamido Fujita, Nan Ma, Yun Zhai, Shupeng Wang. 2014","Published in Acta Polytechnica Hungarica.","Ensembles of Fuzzy Cognitive Map Classifiers Based on Quantum Computation","https://api.semanticscholar.org/CorpusID:38002256"
"1778975678-76","https://archive.ics.uci.edu/dataset/104/university","","The Advantage of Cross Entropy over Entropy in Iterative Information Gathering","By Johannes Kulick, Robert Lieck, Marc Toussaint. 2014","Published in","The Advantage of Cross Entropy over Entropy in Iterative Information Gathering","https://api.semanticscholar.org/CorpusID:12593025"
"1778975678-77","https://archive.ics.uci.edu/dataset/104/university","","Bias and Stability of Single Variable Classifiers for Feature Ranking and Selection.","By Shobeir Fakhraei, Hamid Soltanian-Zadeh, Farshad Fotouhi. 2014","Published in Expert systems with applications.","Bias and Stability of Single Variable Classifiers for Feature Ranking and Selection.","https://api.semanticscholar.org/CorpusID:14668540"
"1778975678-78","https://archive.ics.uci.edu/dataset/104/university","","Coronary Artery Disease Detection Using a Fuzzy-Boosting PSO Approach","By N. Ghadiri Hedeshi, M. Saniee Abadeh. 2014","Published in Comp. Int. and Neurosc..","Coronary Artery Disease Detection Using a Fuzzy-Boosting PSO Approach","https://api.semanticscholar.org/CorpusID:17215001"
"1778975678-79","https://archive.ics.uci.edu/dataset/104/university","","EEG Eye State Identification Using Incremental Attribute Learning with Time-Series Classification","By Ting Wang, Sheng-Uei Guan, Ka Man, Tiew Ting. 2014","Published in Mathematical Problems in Engineering.","EEG Eye State Identification Using Incremental Attribute Learning with Time-Series Classification","https://api.semanticscholar.org/CorpusID:54012301"
"1778975678-80","https://archive.ics.uci.edu/dataset/104/university","","Learning Multi-tree Classification Models with Ant Colony Optimization","By Khalid Salama, Fernando Otero. 2014","Published in IJCCI.","Learning Multi-tree Classification Models with Ant Colony Optimization","https://api.semanticscholar.org/CorpusID:10862031"
"1778975678-81","https://archive.ics.uci.edu/dataset/104/university","","EEG Eye State Identification Using Incremental Attribute Learning with Time-Series Classification","By Ting Wang, Sheng-Uei Guan, Ka Man, Tiew Ting. 2014","Published in Mathematical Problems in Engineering.","EEG Eye State Identification Using Incremental Attribute Learning with Time-Series Classification","https://api.semanticscholar.org/CorpusID:54012301"
"1778975678-82","https://archive.ics.uci.edu/dataset/104/university","","Seminal Quality Prediction Using Clustering-Based Decision Forests","By Hong Wang, Qingsong Xu, Lifeng Zhou. 2014","Published in Algorithms.","Seminal Quality Prediction Using Clustering-Based Decision Forests","https://api.semanticscholar.org/CorpusID:14798139"
"1778975678-83","https://archive.ics.uci.edu/dataset/104/university","","Learning Multi-tree Classification Models with Ant Colony Optimization","By Khalid Salama, Fernando Otero. 2014","Published in IJCCI.","Learning Multi-tree Classification Models with Ant Colony Optimization","https://api.semanticscholar.org/CorpusID:10862031"
"1778975678-84","https://archive.ics.uci.edu/dataset/104/university","","A new facial expression recognition based on curvelet transform and online sequential extreme learning machine initialized with spherical clustering","By Ayşegül Uçar, Yakup Demir, Cüneyt Güzeliş. 2014","Published in Neural Computing and Applications.","A new facial expression recognition based on curvelet transform and online sequential extreme learning machine initialized with spherical clustering","https://api.semanticscholar.org/CorpusID:5796834"
