web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778827789-22","https://archive.ics.uci.edu/dataset/45/heart+disease","","A Hybrid Classification System for Heart Disease Diagnosis Based on the RFRS Method","By Xiao Liu, Xiaoli Wang, Qiang Su, Mo Zhang, Yanhong Zhu, Qiugen Wang, Qian Wang. 2017","Published in Computational and mathematical methods in medicine.","A Hybrid Classification System for Heart Disease Diagnosis Based on the RFRS Method","https://api.semanticscholar.org/CorpusID:14342000"
"1778827789-23","https://archive.ics.uci.edu/dataset/45/heart+disease","","Accelerating Kernel Classifiers Through Borders Mapping","By Peter Mills. 2017","Published in Journal of Real-Time Image Processing 2018.","Accelerating Kernel Classifiers Through Borders Mapping","https://api.semanticscholar.org/CorpusID:4615880"
"1778827789-24","https://archive.ics.uci.edu/dataset/45/heart+disease","","Exceptionally monotone models—the rank correlation model class for Exceptional Model Mining","By Lennart Downar, Wouter Duivesteijn. 2016","Published in Knowledge and Information Systems.","Exceptionally monotone models—the rank correlation model class for Exceptional Model Mining","https://api.semanticscholar.org/CorpusID:11972363"
"1778827789-25","https://archive.ics.uci.edu/dataset/45/heart+disease","","Knowledge-based Systems and Interestingness Measures: Analysis with Clinical Datasets","By J. Christopher, Harichandran Nehemiah, Arputharaj Kannan. 2016","Published in CIT.","Knowledge-based Systems and Interestingness Measures: Analysis with Clinical Datasets","https://api.semanticscholar.org/CorpusID:19540912"
"1778827789-26","https://archive.ics.uci.edu/dataset/45/heart+disease","","Knowledge-based Systems and Interestingness Measures: Analysis with Clinical Datasets","By J. Christopher, Harichandran Nehemiah, Arputharaj Kannan. 2016","Published in CIT.","Knowledge-based Systems and Interestingness Measures: Analysis with Clinical Datasets","https://api.semanticscholar.org/CorpusID:19540912"
"1778827789-27","https://archive.ics.uci.edu/dataset/45/heart+disease","","On Regularization Parameter Estimation under Covariate Shift","By Wouter Kouw, Marco Loog. 2016","Published in 23rd International Conference on Pattern Recognition (ICPR), Cancun, 2016, pp. 426-431.","On Regularization Parameter Estimation under Covariate Shift","https://api.semanticscholar.org/CorpusID:5009559"
"1778827789-28","https://archive.ics.uci.edu/dataset/45/heart+disease","","A comparison of three discrete methods for classification of heart disease data","By Dipankar Chaki, A Das, Moinul Zaber. 2015","Published in Bangladesh Journal of Scientific and Industrial Research.","A comparison of three discrete methods for classification of heart disease data","https://api.semanticscholar.org/CorpusID:56187777"
"1778827789-29","https://archive.ics.uci.edu/dataset/45/heart+disease","","A fine-grained Random Forests using class decomposition: an application to medical diagnosis","By Eyad Elyan, Mohamed Gaber. 2015","Published in Neural Computing and Applications.","A fine-grained Random Forests using class decomposition: an application to medical diagnosis","https://api.semanticscholar.org/CorpusID:7334231"
"1778827789-30","https://archive.ics.uci.edu/dataset/45/heart+disease","","Real-Time Monitoring of Patients with Coronary Artery Disease","By Ahmed F. Otoom, Ahmed Kefaye, Mohammad Ashour, Yousef Shanti, Mohammad Al-Majali. 2015","Published in International Journal of Future Computer and Communication.","Real-Time Monitoring of Patients with Coronary Artery Disease","https://api.semanticscholar.org/CorpusID:38483710"
"1778827789-31","https://archive.ics.uci.edu/dataset/45/heart+disease","","A fine-grained Random Forests using class decomposition: an application to medical diagnosis","By Eyad Elyan, Mohamed Gaber. 2015","Published in Neural Computing and Applications.","A fine-grained Random Forests using class decomposition: an application to medical diagnosis","https://api.semanticscholar.org/CorpusID:7334231"
"1778827789-32","https://archive.ics.uci.edu/dataset/45/heart+disease","","A comparison of three discrete methods for classification of heart disease data","By Dipankar Chaki, A Das, Moinul Zaber. 2015","Published in Bangladesh Journal of Scientific and Industrial Research.","A comparison of three discrete methods for classification of heart disease data","https://api.semanticscholar.org/CorpusID:56187777"
"1778827789-33","https://archive.ics.uci.edu/dataset/45/heart+disease","","Real-Time Monitoring of Patients with Coronary Artery Disease","By Ahmed F. Otoom, Ahmed Kefaye, Mohammad Ashour, Yousef Shanti, Mohammad Al-Majali. 2015","Published in International Journal of Future Computer and Communication.","Real-Time Monitoring of Patients with Coronary Artery Disease","https://api.semanticscholar.org/CorpusID:38483710"
"1778827789-34","https://archive.ics.uci.edu/dataset/45/heart+disease","","A hierarchical Clustering Method Based on PCA-Clusters Merging for Quasi-linear SVM","By Cheng Yang, Keshi Yang, Bo Zhou. 2015","Published in Proceedings of the 2015 International Conference on Automation, Mechanical Control and Computational Engineering.","A hierarchical Clustering Method Based on PCA-Clusters Merging for Quasi-linear SVM","https://api.semanticscholar.org/CorpusID:56406078"
"1778827789-35","https://archive.ics.uci.edu/dataset/45/heart+disease","","Ensembles of Instance Selection Methods based on Feature Subset","By Marcin Blachnik. 2014","Published in KES.","Ensembles of Instance Selection Methods based on Feature Subset","https://api.semanticscholar.org/CorpusID:6674796"
"1778827789-36","https://archive.ics.uci.edu/dataset/45/heart+disease","","Value of Information Lattice: Exploiting Probabilistic Independence for Effective Feature Subset Acquisition","By Mustafa Bilgic, Lise Getoor. 2014","Published in Journal Of Artificial Intelligence Research, Volume 41, pages 69-95, 2011.","Value of Information Lattice: Exploiting Probabilistic Independence for Effective Feature Subset Acquisition","https://api.semanticscholar.org/CorpusID:2743881"
"1778827789-37","https://archive.ics.uci.edu/dataset/45/heart+disease","","Designing an Algorithm to Preserve Privacy for Medical Record Linkage With Error-Prone Data","By Zhuo Hao, Weizhe Zhang, Doyel Pal, Tingting Chen, Sheng Zhong, Praveen Khethavath. 2014","Published in JMIR medical informatics.","Designing an Algorithm to Preserve Privacy for Medical Record Linkage With Error-Prone Data","https://api.semanticscholar.org/CorpusID:24069681"
"1778827789-38","https://archive.ics.uci.edu/dataset/45/heart+disease","","PSO-Based Support Vector Machine with Cuckoo Search Technique for Clinical Disease Diagnoses","By Xiaoyong Liu, Hui Fu. 2014","Published in TheScientificWorldJournal.","PSO-Based Support Vector Machine with Cuckoo Search Technique for Clinical Disease Diagnoses","https://api.semanticscholar.org/CorpusID:1153134"
"1778827789-39","https://archive.ics.uci.edu/dataset/45/heart+disease","","Probabilistic neural network training procedure based on Q(0)-learning algorithm in medical data classification","By Maciej Kusy, Roman Zajdel. 2014","Published in Applied Intelligence.","Probabilistic neural network training procedure based on Q(0)-learning algorithm in medical data classification","https://api.semanticscholar.org/CorpusID:17015008"
"1778827789-40","https://archive.ics.uci.edu/dataset/45/heart+disease","","Cost-Sensitive Support Vector Machines","By Hamed Masnadi-Shirazi, Nuno Vasconcelos, Arya Iranmehr. 2012","Published in ArXiv.","Cost-Sensitive Support Vector Machines","https://api.semanticscholar.org/CorpusID:14658714"
"1778827789-41","https://archive.ics.uci.edu/dataset/45/heart+disease","","Development of Neuro-fuzzy System for Early Prediction of Heart Attack","By Obanijesu Opeyemi, Emuoyibofarhe Justice. 2012","Published in International Journal of Information Technology and Computer Science.","Development of Neuro-fuzzy System for Early Prediction of Heart Attack","https://api.semanticscholar.org/CorpusID:54802404"
"1778827789-42","https://archive.ics.uci.edu/dataset/45/heart+disease","","Using Medical History Embedded in Biometrics Medical Card for User Identity Authentication: Privacy Preserving Authentication Model by Features Matching","By Simon Fong, Yan Zhuang. 2012","Published in Journal of biomedicine & biotechnology.","Using Medical History Embedded in Biometrics Medical Card for User Identity Authentication: Privacy Preserving Authentication Model by Features Matching","https://api.semanticscholar.org/CorpusID:8403708"
"1778827789-43","https://archive.ics.uci.edu/dataset/45/heart+disease","","Rethinking multilevel selection in genetic programming","By Shelly Wu, Wolfgang Banzhaf. 2011","Published in GECCO '11.","Rethinking multilevel selection in genetic programming","https://api.semanticscholar.org/CorpusID:6245747"
"1778827789-44","https://archive.ics.uci.edu/dataset/45/heart+disease","","Bootstrapping with Noise : An Effective Regularization Technique","By Yuval Raviv, Nathan Intrator. 2011","Published in Connect. Sci..","Bootstrapping with Noise : An Effective Regularization Technique","https://api.semanticscholar.org/CorpusID:17453365"
"1778827789-45","https://archive.ics.uci.edu/dataset/45/heart+disease","","Optimal Support Features for Meta-learning.","By Wlodzislaw Duch, Tomasz Maszczyk, Marek Grochowski. 2011","Published in Meta-Learning in Computational Intelligence.","Optimal Support Features for Meta-learning.","https://api.semanticscholar.org/CorpusID:13595273"
"1778827789-46","https://archive.ics.uci.edu/dataset/45/heart+disease","","Automatic Parameter Settings for the PROAFTN Classifier Using Hybrid Particle Swarm Optimization","By Feras Al-Obeidat, Nabil Belacel, Juan Carretero, Prabhat Mahanti. 2010","Published in Canadian Conference on AI.","Automatic Parameter Settings for the PROAFTN Classifier Using Hybrid Particle Swarm Optimization","https://api.semanticscholar.org/CorpusID:8239074"
"1778827789-47","https://archive.ics.uci.edu/dataset/45/heart+disease","","Improving accuracy of LVQ algorithm by instance weighting.","By Marcin Blachnik, Wlodzislaw Duch. 2010","Published in ICANN.","Improving accuracy of LVQ algorithm by instance weighting.","https://api.semanticscholar.org/CorpusID:17014464"
"1778827789-48","https://archive.ics.uci.edu/dataset/45/heart+disease","","© 2010 Science Publications A Derivative-Free Optimization Method for Solving Classification Problem","By Parvaneh Shabanzadeh, Malik Hassan, Wah Leong. 2010","Published in Journal of Computer Science.","© 2010 Science Publications A Derivative-Free Optimization Method for Solving Classification Problem","https://api.semanticscholar.org/CorpusID:16914518"
"1778827789-49","https://archive.ics.uci.edu/dataset/45/heart+disease","","Artificial Immune Network: Classification on Heterogeneous Data","By Mazidah Puteh, Abdul Hamdan, Khairuddin Omar, Mohd Tajuddin. 2010","Published in Machine Learning.","Artificial Immune Network: Classification on Heterogeneous Data","https://api.semanticscholar.org/CorpusID:17237828"
"1778827789-50","https://archive.ics.uci.edu/dataset/45/heart+disease","","Approximating the Permanent with Belief Propagation","By Bert Huang, Tony Jebara. 2009","Published in ArXiv.","Approximating the Permanent with Belief Propagation","https://api.semanticscholar.org/CorpusID:2299049"
"1778827789-51","https://archive.ics.uci.edu/dataset/45/heart+disease","","A sparse Bayesian approach for joint feature selection and classifier learning","By Àgata Lapedriza, Santi Seguí, David Masip, Jordi Vitrià. 2008","Published in Pattern Analysis and Applications.","A sparse Bayesian approach for joint feature selection and classifier learning","https://api.semanticscholar.org/CorpusID:14979081"
"1778827789-52","https://archive.ics.uci.edu/dataset/45/heart+disease","","Multiobjective Genetic Programming Feature Extraction with Optimized Dimensionality","By Yang Zhang, Peter Rockett. 2007","Published in Soft Computing in Industrial Applications.","Multiobjective Genetic Programming Feature Extraction with Optimized Dimensionality","https://api.semanticscholar.org/CorpusID:15763106"
"1778827789-53","https://archive.ics.uci.edu/dataset/45/heart+disease","","Abstract Argument Based Machine Learning","By Martin Mozina, Jure Zabkar, Ivan Bratko. 2007","Published in Artif. Intell..","Abstract Argument Based Machine Learning","https://api.semanticscholar.org/CorpusID:123840"
"1778827789-54","https://archive.ics.uci.edu/dataset/45/heart+disease","","Feature selection via sensitivity analysis of SVM probabilistic outputs","By Kai-Quan Shen, Chong-Jin Ong, Xiao-Ping Li, Einar Wilder-Smith. 2007","Published in Machine Learning.","Feature selection via sensitivity analysis of SVM probabilistic outputs","https://api.semanticscholar.org/CorpusID:9051537"
"1778827789-55","https://archive.ics.uci.edu/dataset/45/heart+disease","","Large-Scale Optimization-Based Classification Models in Medicine and Biology","By Eva Lee. 2007","Published in Annals of Biomedical Engineering.","Large-Scale Optimization-Based Classification Models in Medicine and Biology","https://api.semanticscholar.org/CorpusID:11923095"
"1778827789-56","https://archive.ics.uci.edu/dataset/45/heart+disease","","Prototype rules from SVM","By Marcin Blachnik, Wlodzislaw Duch, Tadeusz Wieczorek. 2006","Published in ICAISC.","Prototype rules from SVM","https://api.semanticscholar.org/CorpusID:18595359"
"1778827789-57","https://archive.ics.uci.edu/dataset/45/heart+disease","","An Experimental Study on Training Radial Basis Functions by Gradient Descent","By Joaquín Torres-Sospedra, Carlos Hernández-Espinosa, Mercedes Fernández-Redondo. 2006","Published in ANNPR.","An Experimental Study on Training Radial Basis Functions by Gradient Descent","https://api.semanticscholar.org/CorpusID:26602183"
"1778827789-58","https://archive.ics.uci.edu/dataset/45/heart+disease","","Learning and Classifying under Hard Budgets","By Aloak Kapoor, Russell Greiner. 2005","Published in In Proceedings of the European Conference on Machine Learning (ECML-05.","Learning and Classifying under Hard Budgets","https://api.semanticscholar.org/CorpusID:11064726"
"1778827789-59","https://archive.ics.uci.edu/dataset/45/heart+disease","","An Extension of Self-Organizing Maps to Categorical Data","By Ning Chen, Nuno Marques. 2005","Published in EPIA.","An Extension of Self-Organizing Maps to Categorical Data","https://api.semanticscholar.org/CorpusID:2235011"
"1778827789-60","https://archive.ics.uci.edu/dataset/45/heart+disease","","Credit Assignment Among Neurons in Co-evolving Populations","By Vineet Khare, Xin Yao, Bernhard Sendhoff. 2004","Published in PPSN.","Credit Assignment Among Neurons in Co-evolving Populations","https://api.semanticscholar.org/CorpusID:11537424"
"1778827789-61","https://archive.ics.uci.edu/dataset/45/heart+disease","","ART neural networks for medical data analysis and fast distributed learning","By Gail Carpenter, Boriana Milenova. 2000","Published in In H. Malmgren, M. Borga, & L. Niklasson (Eds.), Artificial.","ART neural networks for medical data analysis and fast distributed learning","https://api.semanticscholar.org/CorpusID:3175093"
"1778827789-62","https://archive.ics.uci.edu/dataset/45/heart+disease","","Efficient Mining of High Confidence Association Rules without Support Thresholds","By Jinyan Li, Xiuzhen Zhang, Guozhu Dong, Kotagiri Ramamohanarao, Qun Sun. 1999","Published in PKDD.","Efficient Mining of High Confidence Association Rules without Support Thresholds","https://api.semanticscholar.org/CorpusID:7613799"
"1778827789-63","https://archive.ics.uci.edu/dataset/45/heart+disease","","THE IMPACT OF DATA MINING TECHNIQUES ON MEDICAL DIAGNOSTICS","By Kouji Tanaka, Tatsuya Sekiguchi, Kumiko Kawamoto, Masahiro Okamoto. 1998","Published in ICONIP.","THE IMPACT OF DATA MINING TECHNIQUES ON MEDICAL DIAGNOSTICS","https://api.semanticscholar.org/CorpusID:9745535"
