web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778921557-11","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Diagnosis of Breast Cancer using Decision Tree and Artificial Neural Network Algorithms","By Autsuo Higa. 2018","Published in International Journal of Computer Applications Technology and Research.","Diagnosis of Breast Cancer using Decision Tree and Artificial Neural Network Algorithms","https://api.semanticscholar.org/CorpusID:52233190"
"1778921557-12","https://archive.ics.uci.edu/dataset/14/breast+cancer","","RULLS: Randomized Union of Locally Linear Subspaces for Feature Engineering","By Namita Lokare, Jorge Silva, Ilknur Kabul. 2018","Published in ArXiv.","RULLS: Randomized Union of Locally Linear Subspaces for Feature Engineering","https://api.semanticscholar.org/CorpusID:13754705"
"1778921557-13","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Estimating the number of clusters using diversity","By Suneel Kingrani, Mark Levene, Dell Zhang. 2018","Published in Artif. Intell. Research.","Estimating the number of clusters using diversity","https://api.semanticscholar.org/CorpusID:2448156"
"1778921557-14","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Extracting a Linguistic Summary from a Medical Database","By Djazia Amghar, Amine.M. Chikh. 2018","Published in International Journal of Intelligent Systems and Applications.","Extracting a Linguistic Summary from a Medical Database","https://api.semanticscholar.org/CorpusID:70281037"
"1778921557-15","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Adversarial Labeling for Learning without Labels","By Chidubem Arachie, Bert Huang. 2018","Published in ArXiv.","Adversarial Labeling for Learning without Labels","https://api.semanticscholar.org/CorpusID:43933131"
"1778921557-16","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Diagnosis of Breast Cancer using Decision Tree and Artificial Neural Network Algorithms","By Autsuo Higa. 2018","Published in International Journal of Computer Applications Technology and Research.","Diagnosis of Breast Cancer using Decision Tree and Artificial Neural Network Algorithms","https://api.semanticscholar.org/CorpusID:52233190"
"1778921557-17","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Extracting a Linguistic Summary from a Medical Database","By Djazia Amghar, Amine.M. Chikh. 2018","Published in International Journal of Intelligent Systems and Applications.","Extracting a Linguistic Summary from a Medical Database","https://api.semanticscholar.org/CorpusID:70281037"
"1778921557-18","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Estimating the number of clusters using diversity","By Suneel Kingrani, Mark Levene, Dell Zhang. 2018","Published in Artif. Intell. Research.","Estimating the number of clusters using diversity","https://api.semanticscholar.org/CorpusID:2448156"
"1778921557-19","https://archive.ics.uci.edu/dataset/14/breast+cancer","","RULLS: Randomized Union of Locally Linear Subspaces for Feature Engineering","By Namita Lokare, Jorge Silva, Ilknur Kabul. 2018","Published in ArXiv.","RULLS: Randomized Union of Locally Linear Subspaces for Feature Engineering","https://api.semanticscholar.org/CorpusID:13754705"
"1778921557-20","https://archive.ics.uci.edu/dataset/14/breast+cancer","","In-situ Stochastic Training of MTJ Crossbar based Neural Networks","By Ankit Mondal, Ankur Srivastava. 2018","Published in ArXiv.","In-situ Stochastic Training of MTJ Crossbar based Neural Networks","https://api.semanticscholar.org/CorpusID:49411952"
"1778921557-21","https://archive.ics.uci.edu/dataset/14/breast+cancer","","On the predictive power of database classifiers formed by a small network of interacting chemical oscillators","By L. Zommer, K. Gizynski, J. Gorecki. 2018","Published in ArXiv.","On the predictive power of database classifiers formed by a small network of interacting chemical oscillators","https://api.semanticscholar.org/CorpusID:52155099"
"1778921557-22","https://archive.ics.uci.edu/dataset/14/breast+cancer","","In-situ Stochastic Training of MTJ Crossbar based Neural Networks","By Ankit Mondal, Ankur Srivastava. 2018","Published in ArXiv.","In-situ Stochastic Training of MTJ Crossbar based Neural Networks","https://api.semanticscholar.org/CorpusID:49411952"
"1778921557-23","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Feature Reduction Based on Hybrid Efficient Weighted Gene Genetic Algorithms with Artificial Neural Network for Machine Learning Problems in the Big Data","By Tareq Mohammed, Shaymaa Alhayali, Oguz Bayat, Osman Uçan. 2018","Published in Scientific Programming.","Feature Reduction Based on Hybrid Efficient Weighted Gene Genetic Algorithms with Artificial Neural Network for Machine Learning Problems in the Big Data","https://api.semanticscholar.org/CorpusID:53715336"
"1778921557-24","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Comparative Study of K-means and Fuzzy C-means Algorithms on The Breast Cancer Data","By Ashutosh Dubey, Umesh Gupta, Sonal Jain. 2018","Published in International Journal on Advanced Science, Engineering and Information Technology.","Comparative Study of K-means and Fuzzy C-means Algorithms on The Breast Cancer Data","https://api.semanticscholar.org/CorpusID:55918182"
"1778921557-25","https://archive.ics.uci.edu/dataset/14/breast+cancer","","AxTrain: Hardware-Oriented Neural Network Training for Approximate Inference","By Xin He, Liu Ke, Wenyan Lu, Guihai Yan, Xuan Zhang. 2018","Published in ArXiv.","AxTrain: Hardware-Oriented Neural Network Training for Approximate Inference","https://api.semanticscholar.org/CorpusID:44030279"
"1778921557-26","https://archive.ics.uci.edu/dataset/14/breast+cancer","","In-situ Stochastic Training of MTJ Crossbar based Neural Networks","By Ankit Mondal, Ankur Srivastava. 2018","Published in ArXiv.","In-situ Stochastic Training of MTJ Crossbar based Neural Networks","https://api.semanticscholar.org/CorpusID:49411952"
"1778921557-27","https://archive.ics.uci.edu/dataset/14/breast+cancer","","On the predictive power of database classifiers formed by a small network of interacting chemical oscillators","By L. Zommer, K. Gizynski, J. Gorecki. 2018","Published in ArXiv.","On the predictive power of database classifiers formed by a small network of interacting chemical oscillators","https://api.semanticscholar.org/CorpusID:52155099"
"1778921557-28","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Differential Privacy By Sampling","By Josh Joy, Mario Gerla. 2017","Published in ArXiv.","Differential Privacy By Sampling","https://api.semanticscholar.org/CorpusID:7600577"
"1778921557-29","https://archive.ics.uci.edu/dataset/14/breast+cancer","","FEATURE SELECTION METHODS FOR CLASSIFICATION – A COMPARISON","By Kavitha C.R. 2017","Published in International Journal of Research in Engineering and Technology.","FEATURE SELECTION METHODS FOR CLASSIFICATION – A COMPARISON","https://api.semanticscholar.org/CorpusID:67426473"
"1778921557-30","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Using SVDD in SimpleMKL for 3D-Shapes Filtering","By Gaelle Loosli, Hattoibe Aboubacar. 2017","Published in CAp, conference d'apprentissage, July 2014, Saint-Etienne, France, pp.84-92.","Using SVDD in SimpleMKL for 3D-Shapes Filtering","https://api.semanticscholar.org/CorpusID:34512084"
"1778921557-31","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Differential Privacy By Sampling","By Josh Joy, Mario Gerla. 2017","Published in ArXiv.","Differential Privacy By Sampling","https://api.semanticscholar.org/CorpusID:7600577"
"1778921557-32","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Distributionally Robust Groupwise Regularization Estimator","By Jose Blanchet, Yang Kang. 2017","Published in ACML.","Distributionally Robust Groupwise Regularization Estimator","https://api.semanticscholar.org/CorpusID:40894420"
"1778921557-33","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Feature selection algorithm based on Catastrophe model to improve the performance of regression analysis","By Mahdi Zarei. 2017","Published in ArXiv.","Feature selection algorithm based on Catastrophe model to improve the performance of regression analysis","https://api.semanticscholar.org/CorpusID:5872143"
"1778921557-34","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Pointed subspace approach to incomplete data","By Lukasz Struski, Marek 'Smieja, Jacek Tabor. 2017","Published in ArXiv.","Pointed subspace approach to incomplete data","https://api.semanticscholar.org/CorpusID:3094428"
"1778921557-35","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Contextual Outlier Interpretation","By Ninghao Liu, Donghwa Shin, Xia Hu. 2017","Published in ArXiv.","Contextual Outlier Interpretation","https://api.semanticscholar.org/CorpusID:5005104"
"1778921557-36","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Contextual Outlier Interpretation","By Ninghao Liu, Donghwa Shin, Xia Hu. 2017","Published in ArXiv.","Contextual Outlier Interpretation","https://api.semanticscholar.org/CorpusID:5005104"
"1778921557-37","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Pointed subspace approach to incomplete data","By Lukasz Struski, Marek 'Smieja, Jacek Tabor. 2017","Published in ArXiv.","Pointed subspace approach to incomplete data","https://api.semanticscholar.org/CorpusID:3094428"
"1778921557-38","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Max-value Entropy Search for Efficient Bayesian Optimization","By Zi Wang, Stefanie Jegelka. 2017","Published in ArXiv.","Max-value Entropy Search for Efficient Bayesian Optimization","https://api.semanticscholar.org/CorpusID:2633605"
"1778921557-39","https://archive.ics.uci.edu/dataset/14/breast+cancer","","The Prediction Advantage: A Universally Meaningful Performance Measure for Classification and Regression","By Ran El-Yaniv, Yonatan Geifman, Yair Wiener. 2017","Published in ArXiv.","The Prediction Advantage: A Universally Meaningful Performance Measure for Classification and Regression","https://api.semanticscholar.org/CorpusID:10883521"
"1778921557-40","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Early Stopping without a Validation Set","By Maren Mahsereci, Lukas Balles, Christoph Lassner, Philipp Hennig. 2017","Published in ArXiv.","Early Stopping without a Validation Set","https://api.semanticscholar.org/CorpusID:14520242"
"1778921557-41","https://archive.ics.uci.edu/dataset/14/breast+cancer","","FEATURE SELECTION METHODS FOR CLASSIFICATION – A COMPARISON","By Kavitha C.R. 2017","Published in International Journal of Research in Engineering and Technology.","FEATURE SELECTION METHODS FOR CLASSIFICATION – A COMPARISON","https://api.semanticscholar.org/CorpusID:67426473"
"1778921557-42","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Fast Information-theoretic Bayesian Optimisation","By Binxin Ru, Mark McLeod, Diego Granziol, Michael Osborne. 2017","Published in ICML.","Fast Information-theoretic Bayesian Optimisation","https://api.semanticscholar.org/CorpusID:49391211"
"1778921557-43","https://archive.ics.uci.edu/dataset/14/breast+cancer","","A novel logistic-NARX model as a classifier for dynamic binary classification","By Jose Solares, Hua-Liang Wei, Stephen Billings. 2017","Published in Neural Computing and Applications.","A novel logistic-NARX model as a classifier for dynamic binary classification","https://api.semanticscholar.org/CorpusID:16362386"
"1778921557-44","https://archive.ics.uci.edu/dataset/14/breast+cancer","","GA-based Feature Selection with ANFIS Approach to Breast Cancer Recurrence","By Hamza Turabieh. 2016","Published in International Journal of Computer Science Issues.","GA-based Feature Selection with ANFIS Approach to Breast Cancer Recurrence","https://api.semanticscholar.org/CorpusID:13408500"
"1778921557-45","https://archive.ics.uci.edu/dataset/14/breast+cancer","","A Local Density-Based Approach for Local Outlier Detection","By Bo Tang, Haibo He. 2016","Published in ArXiv.","A Local Density-Based Approach for Local Outlier Detection","https://api.semanticscholar.org/CorpusID:3781095"
"1778921557-46","https://archive.ics.uci.edu/dataset/14/breast+cancer","","GA-based Feature Selection with ANFIS Approach to Breast Cancer Recurrence","By Hamza Turabieh. 2016","Published in International Journal of Computer Science Issues.","GA-based Feature Selection with ANFIS Approach to Breast Cancer Recurrence","https://api.semanticscholar.org/CorpusID:13408500"
"1778921557-47","https://archive.ics.uci.edu/dataset/14/breast+cancer","","A Local Density-Based Approach for Local Outlier Detection","By Bo Tang, Haibo He. 2016","Published in ArXiv.","A Local Density-Based Approach for Local Outlier Detection","https://api.semanticscholar.org/CorpusID:3781095"
"1778921557-48","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Feature selection using genetic algorithm for breast cancer diagnosis: experiment on three different datasets","By Shokoufeh Aalaei, Hadi Shahraki, Alireza Rowhanimanesh, Saeid Eslami. 2016","Published in Iranian journal of basic medical sciences.","Feature selection using genetic algorithm for breast cancer diagnosis: experiment on three different datasets","https://api.semanticscholar.org/CorpusID:6211981"
"1778921557-49","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Accurate and Efficient Hyperbolic Tangent Activation Function on FPGA using the DCT Interpolation Filter","By Ahmed Abdelsalam, J. Langlois, F. Cheriet. 2016","Published in ArXiv.","Accurate and Efficient Hyperbolic Tangent Activation Function on FPGA using the DCT Interpolation Filter","https://api.semanticscholar.org/CorpusID:127064"
"1778921557-50","https://archive.ics.uci.edu/dataset/14/breast+cancer","","FdDCA: A Novel Fuzzy Deterministic Dendritic Cell Algorithm","By Nura Mukhtar, George Coghill, Wei Pang. 2016","Published in GECCO '16 Companion.","FdDCA: A Novel Fuzzy Deterministic Dendritic Cell Algorithm","https://api.semanticscholar.org/CorpusID:9287641"
"1778921557-51","https://archive.ics.uci.edu/dataset/14/breast+cancer","","GA-based Feature Selection with ANFIS Approach to Breast Cancer Recurrence","By Hamza Turabieh. 2016","Published in International Journal of Computer Science Issues.","GA-based Feature Selection with ANFIS Approach to Breast Cancer Recurrence","https://api.semanticscholar.org/CorpusID:13408500"
"1778921557-52","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Expected Similarity Estimation for Large-Scale Batch and Streaming Anomaly Detection","By Markus Schneider, Wolfgang Ertel, Fabio Ramos. 2016","Published in ArXiv.","Expected Similarity Estimation for Large-Scale Batch and Streaming Anomaly Detection","https://api.semanticscholar.org/CorpusID:14790510"
"1778921557-53","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Relationship between Variants of One-Class Nearest Neighbours and Creating their Accurate Ensembles","By Shehroz Khan, Amir Ahmad. 2016","Published in IEEE Transactions on Knowledge and Data Engineering.","Relationship between Variants of One-Class Nearest Neighbours and Creating their Accurate Ensembles","https://api.semanticscholar.org/CorpusID:5759348"
"1778921557-54","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Diagnosing Breast Cancer Type by Using Probabilistic Neural Network in Decision Support System","By Asieh Khosravanian, Saeed Ayat. 2016","Published in International Journal of Knowledge Engineering.","Diagnosing Breast Cancer Type by Using Probabilistic Neural Network in Decision Support System","https://api.semanticscholar.org/CorpusID:30748226"
"1778921557-55","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Error-Resilient Machine Learning in Near Threshold Voltage via Classifier Ensemble","By Sai Zhang, Naresh Shanbhag. 2016","Published in ArXiv.","Error-Resilient Machine Learning in Near Threshold Voltage via Classifier Ensemble","https://api.semanticscholar.org/CorpusID:16839309"
"1778921557-56","https://archive.ics.uci.edu/dataset/14/breast+cancer","","CAST: A constant Adaptive Skipping Training Algorithm for Improving the Learning Rate of Multilayer Feedforward Neural Networks","By R. Devi, S. Kuppuswami. 2016","Published in Research Journal of Applied Sciences, Engineering and Technology.","CAST: A constant Adaptive Skipping Training Algorithm for Improving the Learning Rate of Multilayer Feedforward Neural Networks","https://api.semanticscholar.org/CorpusID:56313298"
"1778921557-57","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Comparing published multi-label classifier performance measures to the ones obtained by a simple multi-label baseline classifier","By Jean Metz, Newton Spolaor, Everton Cherman, Maria Monard. 2015","Published in ArXiv.","Comparing published multi-label classifier performance measures to the ones obtained by a simple multi-label baseline classifier","https://api.semanticscholar.org/CorpusID:8465162"
"1778921557-58","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Nearest-Neighbor Estimation for ROC Analysis under Verification Bias","By Gianfranco Adimari, Monica Chiogna. 2015","Published in The international journal of biostatistics.","Nearest-Neighbor Estimation for ROC Analysis under Verification Bias","https://api.semanticscholar.org/CorpusID:5571726"
"1778921557-59","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Insights into Interpretability of Neuro-Fuzzy Systems","By Marco Pota, Massimo Esposito. 2015","Published in IFSA-EUSFLAT.","Insights into Interpretability of Neuro-Fuzzy Systems","https://api.semanticscholar.org/CorpusID:17776038"
"1778921557-60","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Exploring Privacy Preservation in Outsourced K-Nearest Neighbors with Multiple Data Owners","By Frank Li, Richard Shin, Vern Paxson. 2015","Published in ArXiv.","Exploring Privacy Preservation in Outsourced K-Nearest Neighbors with Multiple Data Owners","https://api.semanticscholar.org/CorpusID:460434"
"1778921557-61","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Insights into Interpretability of Neuro-Fuzzy Systems","By Marco Pota, Massimo Esposito. 2015","Published in IFSA-EUSFLAT.","Insights into Interpretability of Neuro-Fuzzy Systems","https://api.semanticscholar.org/CorpusID:17776038"
"1778921557-62","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Comparing published multi-label classifier performance measures to the ones obtained by a simple multi-label baseline classifier","By Jean Metz, Newton Spolaor, Everton Cherman, Maria Monard. 2015","Published in ArXiv.","Comparing published multi-label classifier performance measures to the ones obtained by a simple multi-label baseline classifier","https://api.semanticscholar.org/CorpusID:8465162"
"1778921557-63","https://archive.ics.uci.edu/dataset/14/breast+cancer","","The Knowledge Gradient with Logistic Belief Models for Binary Classification","By Yingfei Wang, Chu Wang, Warren Powell. 2015","Published in","The Knowledge Gradient with Logistic Belief Models for Binary Classification","https://api.semanticscholar.org/CorpusID:62341455"
"1778921557-64","https://archive.ics.uci.edu/dataset/14/breast+cancer","","A Single-Layer Semi-Supervised Feed Forward Neural Network Clustering Method","By Sameem Kareem, Mitra Asadi, Shokoofeh Asadi, Kuala Lumpur. 2015","Published in Malaysian Journal of Computer Science.","A Single-Layer Semi-Supervised Feed Forward Neural Network Clustering Method","https://api.semanticscholar.org/CorpusID:28825009"
"1778921557-65","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Empirical Support for Concept Drifting Approaches: Results Based on New Performance Metrics","By Parneeta Sidhu, M. Bhatia. 2015","Published in International Journal of Intelligent Systems and Applications.","Empirical Support for Concept Drifting Approaches: Results Based on New Performance Metrics","https://api.semanticscholar.org/CorpusID:54833484"
"1778921557-66","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Optimum Reject Options for Prototype-based Classification","By Lydia Fischer, Barbara Hammer, Heiko Wersing. 2015","Published in ArXiv.","Optimum Reject Options for Prototype-based Classification","https://api.semanticscholar.org/CorpusID:11559817"
"1778921557-67","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Nearest-Neighbor Estimation for ROC Analysis under Verification Bias","By Gianfranco Adimari, Monica Chiogna. 2015","Published in The international journal of biostatistics.","Nearest-Neighbor Estimation for ROC Analysis under Verification Bias","https://api.semanticscholar.org/CorpusID:5571726"
"1778921557-68","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Using Ensemble Models in the Histological Examination of Tissue Abnormalities","By Giancarlo Crocetti, Michael Coakley, Phil Dressner, Wanda Kellum, Tamba Lamin. 2015","Published in ArXiv.","Using Ensemble Models in the Histological Examination of Tissue Abnormalities","https://api.semanticscholar.org/CorpusID:2877089"
"1778921557-69","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Grey Wolf Optimizer Based on Powell Local Optimization Method for Clustering Analysis","By Sen Zhang, Yongquan Zhou. 2015","Published in Discrete Dynamics in Nature and Society.","Grey Wolf Optimizer Based on Powell Local Optimization Method for Clustering Analysis","https://api.semanticscholar.org/CorpusID:55546655"
"1778921557-70","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Efficient rejection strategies for prototype-based classification","By Lydia Fischer, Barbara Hammer, Heiko Wersing. 2015","Published in Neurocomputing.","Efficient rejection strategies for prototype-based classification","https://api.semanticscholar.org/CorpusID:16344076"
"1778921557-71","https://archive.ics.uci.edu/dataset/14/breast+cancer","","A Single-Layer Semi-Supervised Feed Forward Neural Network Clustering Method","By Sameem Kareem, Mitra Asadi, Shokoofeh Asadi, Kuala Lumpur. 2015","Published in Malaysian Journal of Computer Science.","A Single-Layer Semi-Supervised Feed Forward Neural Network Clustering Method","https://api.semanticscholar.org/CorpusID:28825009"
"1778921557-72","https://archive.ics.uci.edu/dataset/14/breast+cancer","","The Knowledge Gradient with Logistic Belief Models for Binary Classification","By Yingfei Wang, Chu Wang, Warren Powell. 2015","Published in","The Knowledge Gradient with Logistic Belief Models for Binary Classification","https://api.semanticscholar.org/CorpusID:62341455"
"1778921557-73","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Exploring Privacy Preservation in Outsourced K-Nearest Neighbors with Multiple Data Owners","By Frank Li, Richard Shin, Vern Paxson. 2015","Published in ArXiv.","Exploring Privacy Preservation in Outsourced K-Nearest Neighbors with Multiple Data Owners","https://api.semanticscholar.org/CorpusID:460434"
"1778921557-74","https://archive.ics.uci.edu/dataset/14/breast+cancer","","On the Use of Local Search in the Evolution of Neural Networks for the Diagnosis of Breast Cancer","By Agam Gupta, Shiva Bhalla, Shishir Dwivedi, Nitin Verma, Rahul Kala. 2015","Published in Technologies.","On the Use of Local Search in the Evolution of Neural Networks for the Diagnosis of Breast Cancer","https://api.semanticscholar.org/CorpusID:3078308"
"1778921557-75","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Sparse Distance Weighted Discrimination","By Boxiang Wang, Hui Zou. 2015","Published in Journal of Computational and Graphical Statistics.","Sparse Distance Weighted Discrimination","https://api.semanticscholar.org/CorpusID:51848836"
"1778921557-76","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Distributionally Robust Logistic Regression","By Soroosh Shafieezadeh-Abadeh, Peyman Esfahani, Daniel Kuhn. 2015","Published in NIPS.","Distributionally Robust Logistic Regression","https://api.semanticscholar.org/CorpusID:15024318"
"1778921557-77","https://archive.ics.uci.edu/dataset/14/breast+cancer","","A Non-symmetrical Weighted K-means with Rank-Based Artificial Bee Colony Algorithm for Medical Diagnosis","By Jenn-Long Liu, Chung-Chih Li. 2015","Published in International Journal of Machine Learning and Computing.","A Non-symmetrical Weighted K-means with Rank-Based Artificial Bee Colony Algorithm for Medical Diagnosis","https://api.semanticscholar.org/CorpusID:59157431"
"1778921557-78","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Optimal Convergence Rate in Feed Forward Neural Networks using HJB Equation","By Vipul Arora, Laxmidhar Behera, Ajay Yadav. 2015","Published in ArXiv.","Optimal Convergence Rate in Feed Forward Neural Networks using HJB Equation","https://api.semanticscholar.org/CorpusID:14343902"
"1778921557-79","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Cortical Processing with Thermodynamic-RAM","By M. Nugent, Timothy Molter. 2014","Published in ArXiv.","Cortical Processing with Thermodynamic-RAM","https://api.semanticscholar.org/CorpusID:2706081"
"1778921557-80","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Universal Convexification via Risk-Aversion","By Krishnamurthy Dvijotham, Maryam Fazel, Emanuel Todorov. 2014","Published in ArXiv.","Universal Convexification via Risk-Aversion","https://api.semanticscholar.org/CorpusID:6373301"
"1778921557-81","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Local Rejection Strategies for Learning Vector Quantization","By Lydia Fischer, Barbara Hammer, Heiko Wersing. 2014","Published in ICANN.","Local Rejection Strategies for Learning Vector Quantization","https://api.semanticscholar.org/CorpusID:14771468"
"1778921557-82","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Secure and Privacy-Preserving Querying of Personal Health Records in the Cloud","By Samira Barouti, Feras Aljumah, Dima Alhadidi, Mourad Debbabi. 2014","Published in DBSec.","Secure and Privacy-Preserving Querying of Personal Health Records in the Cloud","https://api.semanticscholar.org/CorpusID:5849354"
"1778921557-83","https://archive.ics.uci.edu/dataset/14/breast+cancer","","BET: Bayesian Ensemble Trees for Clustering and Prediction in Heterogeneous Data","By Leo Duan, John Clancy, Rhonda Szczesniak. 2014","Published in","BET: Bayesian Ensemble Trees for Clustering and Prediction in Heterogeneous Data","https://api.semanticscholar.org/CorpusID:88513072"
"1778921557-84","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Proportion estimation based on a partially rank ordered set sample with multiple concomitants in a breast cancer study","By Armin Hatefi, Mohammad Jozani. 2014","Published in","Proportion estimation based on a partially rank ordered set sample with multiple concomitants in a breast cancer study","https://api.semanticscholar.org/CorpusID:88514109"
"1778921557-85","https://archive.ics.uci.edu/dataset/14/breast+cancer","","Web–Based Framework For Breast Cancer Classification","By Tomasz Bruździński, Adam Krzyżak, Thomas Fevens, Łukasz Jeleń. 2014","Published in SOCO 2014.","Web–Based Framework For Breast Cancer Classification","https://api.semanticscholar.org/CorpusID:60011451"
"1778921557-86","https://archive.ics.uci.edu/dataset/14/breast+cancer","","MGR: An information theory based hierarchical divisive clustering algorithm for categorical data","By Hongwu Qin, Xiuqin Ma, Tutut Herawan, Jasni Zain. 2014","Published in Knowl.-Based Syst..","MGR: An information theory based hierarchical divisive clustering algorithm for categorical data","https://api.semanticscholar.org/CorpusID:16939300"
