web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778919574-13","https://archive.ics.uci.edu/dataset/73/mushroom","","Relevant Attributes in Formal Contexts","By Tom Hanika, Maren Koyda, Gerd Stumme. 2018","Published in ArXiv.","Relevant Attributes in Formal Contexts","https://api.semanticscholar.org/CorpusID:56657798"
"1778919574-14","https://archive.ics.uci.edu/dataset/73/mushroom","","Using machine learning on cardiorespiratory fitness data for predicting hypertension: The Henry Ford ExercIse Testing (FIT) Project","By Sherif Sakr, Radwa Elshawi, Amjad Ahmed, Waqas Qureshi, Clinton Brawner, Steven Keteyian, Michael Blaha, Mouaz Al-Mallah. 2018","Published in PloS one.","Using machine learning on cardiorespiratory fitness data for predicting hypertension: The Henry Ford ExercIse Testing (FIT) Project","https://api.semanticscholar.org/CorpusID:4991660"
"1778919574-15","https://archive.ics.uci.edu/dataset/73/mushroom","","Intrinsic dimension and its application to association rules","By Tom Hanika, Friedrich Schneider, Gerd Stumme. 2018","Published in ArXiv.","Intrinsic dimension and its application to association rules","https://api.semanticscholar.org/CorpusID:21687069"
"1778919574-16","https://archive.ics.uci.edu/dataset/73/mushroom","","Intrinsic dimension and its application to association rules","By Tom Hanika, Friedrich Schneider, Gerd Stumme. 2018","Published in ArXiv.","Intrinsic dimension and its application to association rules","https://api.semanticscholar.org/CorpusID:21687069"
"1778919574-17","https://archive.ics.uci.edu/dataset/73/mushroom","","Clones in Graphs","By Stephan Doerfel, Tom Hanika, Gerd Stumme. 2018","Published in","Clones in Graphs","https://api.semanticscholar.org/CorpusID:59316799"
"1778919574-18","https://archive.ics.uci.edu/dataset/73/mushroom","","Human-in-the-Loop Interpretability Prior","By Isaac Lage, Andrew Ross, Been Kim, Samuel Gershman, Finale Doshi-Velez. 2018","Published in ArXiv.","Human-in-the-Loop Interpretability Prior","https://api.semanticscholar.org/CorpusID:44151682"
"1778919574-19","https://archive.ics.uci.edu/dataset/73/mushroom","","Clones in Graphs","By Stephan Doerfel, Tom Hanika, Gerd Stumme. 2018","Published in ISMIS.","Clones in Graphs","https://api.semanticscholar.org/CorpusID:51879335"
"1778919574-20","https://archive.ics.uci.edu/dataset/73/mushroom","","A Bootstrap Method for Error Estimation in Randomized Matrix Multiplication","By Miles Lopes, Shusen Wang, Michael Mahoney. 2017","Published in Journal of Machine Learning Research, 20(39): 1-40, 2019.","A Bootstrap Method for Error Estimation in Randomized Matrix Multiplication","https://api.semanticscholar.org/CorpusID:25257800"
"1778919574-21","https://archive.ics.uci.edu/dataset/73/mushroom","","Gaussian variational approximation with a factor covariance structure","By Victor Ong, David Nott, Michael Smith. 2017","Published in Journal of Computational and Graphical Statistics.","Gaussian variational approximation with a factor covariance structure","https://api.semanticscholar.org/CorpusID:36702520"
"1778919574-22","https://archive.ics.uci.edu/dataset/73/mushroom","","Contextual Multi-armed Bandits under Feature Uncertainty","By Se-Young Yun, Jun Nam, Sangwoo Mo, Jinwoo Shin. 2017","Published in ArXiv.","Contextual Multi-armed Bandits under Feature Uncertainty","https://api.semanticscholar.org/CorpusID:17993646"
"1778919574-23","https://archive.ics.uci.edu/dataset/73/mushroom","","A Bootstrap Method for Error Estimation in Randomized Matrix Multiplication","By Miles Lopes, Shusen Wang, Michael Mahoney. 2017","Published in Journal of Machine Learning Research, 20(39): 1-40, 2019.","A Bootstrap Method for Error Estimation in Randomized Matrix Multiplication","https://api.semanticscholar.org/CorpusID:25257800"
"1778919574-24","https://archive.ics.uci.edu/dataset/73/mushroom","","Exact and approximate Boolean matrix decomposition with column-use condition","By Yuan Sun, Shiwei Ye, Yi Sun, Tsunehiko Kameda. 2016","Published in International Journal of Data Science and Analytics.","Exact and approximate Boolean matrix decomposition with column-use condition","https://api.semanticscholar.org/CorpusID:36295449"
"1778919574-25","https://archive.ics.uci.edu/dataset/73/mushroom","","Scalable Bayesian Rule Lists","By Hongyu Yang, Cynthia Rudin, Margo Seltzer. 2016","Published in ArXiv.","Scalable Bayesian Rule Lists","https://api.semanticscholar.org/CorpusID:6370390"
"1778919574-26","https://archive.ics.uci.edu/dataset/73/mushroom","","Learn on Source, Refine on Target:A Model Transfer Learning Framework with Random Forests","By Noam Segev, Maayan Harel, Shie Mannor, Koby Crammer, Ran El-Yaniv. 2015","Published in IEEE transactions on pattern analysis and machine intelligence 39 (2017) 1811-1824.","Learn on Source, Refine on Target:A Model Transfer Learning Framework with Random Forests","https://api.semanticscholar.org/CorpusID:2328574"
"1778919574-27","https://archive.ics.uci.edu/dataset/73/mushroom","","Improved Algorithms for Exact and Approximate Boolean Matrix Decomposition","By Yuan Sun, Shiwei Ye, Yi Sun, Tsunehiko Kameda. 2015","Published in ArXiv.","Improved Algorithms for Exact and Approximate Boolean Matrix Decomposition","https://api.semanticscholar.org/CorpusID:14130315"
"1778919574-28","https://archive.ics.uci.edu/dataset/73/mushroom","","FUZZY FREQUENT PATTERN MINING BY COMPRESSING LARGE DATABASES","By Surbhi Solanki, Jalpa Patel. 2015","Published in International Journal of Advance Engineering and Research Development.","FUZZY FREQUENT PATTERN MINING BY COMPRESSING LARGE DATABASES","https://api.semanticscholar.org/CorpusID:41207195"
"1778919574-29","https://archive.ics.uci.edu/dataset/73/mushroom","","Getting to Know the Unknown Unknowns: Destructive-Noise Resistant Boolean Matrix Factorization","By Sanjar Karaev, Pauli Miettinen, Jilles Vreeken. 2015","Published in SDM.","Getting to Know the Unknown Unknowns: Destructive-Noise Resistant Boolean Matrix Factorization","https://api.semanticscholar.org/CorpusID:10363917"
"1778919574-30","https://archive.ics.uci.edu/dataset/73/mushroom","","A New Method for Solving Supervised Data Classification Problems","By Parvaneh Shabanzadeh, Rubiyah Yusof. 2014","Published in Abstract and Applied Analysis.","A New Method for Solving Supervised Data Classification Problems","https://api.semanticscholar.org/CorpusID:73547138"
"1778919574-31","https://archive.ics.uci.edu/dataset/73/mushroom","","Better Optimism By Bayes: Adaptive Planning with Rich Models","By Arthur Guez, David Silver, Peter Dayan. 2014","Published in ArXiv.","Better Optimism By Bayes: Adaptive Planning with Rich Models","https://api.semanticscholar.org/CorpusID:1998270"
"1778919574-32","https://archive.ics.uci.edu/dataset/73/mushroom","","A New Method for Solving Supervised Data Classification Problems","By Parvaneh Shabanzadeh, Rubiyah Yusof. 2014","Published in Abstract and Applied Analysis.","A New Method for Solving Supervised Data Classification Problems","https://api.semanticscholar.org/CorpusID:73547138"
"1778919574-33","https://archive.ics.uci.edu/dataset/73/mushroom","","Online Learning of k-CNF Boolean Functions","By Joel Veness, Marcus Hutter. 2014","Published in ArXiv.","Online Learning of k-CNF Boolean Functions","https://api.semanticscholar.org/CorpusID:7229001"
"1778919574-34","https://archive.ics.uci.edu/dataset/73/mushroom","","Effective Pruning for the Discovery of Conditional Functional Dependencies","By Jiuyong Li, Jixue Liu, Hannu Toivonen, Jianming Yong. 2013","Published in Comput. J..","Effective Pruning for the Discovery of Conditional Functional Dependencies","https://api.semanticscholar.org/CorpusID:17591675"
"1778919574-35","https://archive.ics.uci.edu/dataset/73/mushroom","","Inter-domain Cluster Mapping and GMCV Based Transformation for Domain Adaptation","By Suranjana Samanta, Sukhendu Das. 2013","Published in PReMI.","Inter-domain Cluster Mapping and GMCV Based Transformation for Domain Adaptation","https://api.semanticscholar.org/CorpusID:41047070"
"1778919574-36","https://archive.ics.uci.edu/dataset/73/mushroom","","Discrimination Method of the Volatiles from Fresh Mushrooms by an Electronic Nose Using a Trapping System and Statistical Standardization to Reduce Sensor Value Variation","By Kouki Fujioka, Nobuo Shimizu, Yoshinobu Manome, Keiichi Ikeda, Kenji Yamamoto, Yasuko Tomizawa. 2013","Published in Sensors.","Discrimination Method of the Volatiles from Fresh Mushrooms by an Electronic Nose Using a Trapping System and Statistical Standardization to Reduce Sensor Value Variation","https://api.semanticscholar.org/CorpusID:5698695"
"1778919574-37","https://archive.ics.uci.edu/dataset/73/mushroom","","Naive Bayes-Guided Bat Algorithm for Feature Selection","By Ahmed Taha, Aida Mustapha, Soong-Der Chen. 2013","Published in TheScientificWorldJournal.","Naive Bayes-Guided Bat Algorithm for Feature Selection","https://api.semanticscholar.org/CorpusID:15685110"
"1778919574-38","https://archive.ics.uci.edu/dataset/73/mushroom","","Budgeted Learning of Naive-Bayes Classifiers","By Daniel Lizotte, Omid Madani, Russell Greiner. 2012","Published in ArXiv.","Budgeted Learning of Naive-Bayes Classifiers","https://api.semanticscholar.org/CorpusID:17885009"
"1778919574-39","https://archive.ics.uci.edu/dataset/73/mushroom","","Bayesian Mixture Models for Frequent Itemset Discovery","By Ruefei He, Jonathan Shapiro. 2012","Published in ArXiv.","Bayesian Mixture Models for Frequent Itemset Discovery","https://api.semanticscholar.org/CorpusID:12899152"
"1778919574-40","https://archive.ics.uci.edu/dataset/73/mushroom","","On Local Regret","By Michael Bowling, Martin Zinkevich. 2012","Published in ArXiv.","On Local Regret","https://api.semanticscholar.org/CorpusID:11140427"
"1778919574-41","https://archive.ics.uci.edu/dataset/73/mushroom","","A Fast Implementation for the Typical Testor Property Identification Based on an Accumulative Binary Tuple","By Guillermo Sánchez-Díaz, Manuel Lazo-Cortés, Iván Piza-Dávila. 2012","Published in Int. J. Comput. Intell. Syst..","A Fast Implementation for the Typical Testor Property Identification Based on an Accumulative Binary Tuple","https://api.semanticscholar.org/CorpusID:14442828"
"1778919574-42","https://archive.ics.uci.edu/dataset/73/mushroom","","CloudMine: Multi-Party Privacy-Preserving Data Analytics Service","By Dinh Anh, Quach Thanh, Anwitaman Datta. 2012","Published in","CloudMine: Multi-Party Privacy-Preserving Data Analytics Service","https://api.semanticscholar.org/CorpusID:10735753"
"1778919574-43","https://archive.ics.uci.edu/dataset/73/mushroom","","Partial Order MCMC for Structure Discovery in Bayesian Networks","By Teppo Niinimaki, Pekka Parviainen, Mikko Koivisto. 2012","Published in ArXiv.","Partial Order MCMC for Structure Discovery in Bayesian Networks","https://api.semanticscholar.org/CorpusID:2361620"
"1778919574-44","https://archive.ics.uci.edu/dataset/73/mushroom","","Active Learning with c-Certainty","By Eileen Ni, Charles Ling. 2012","Published in PAKDD.","Active Learning with c-Certainty","https://api.semanticscholar.org/CorpusID:17506966"
"1778919574-45","https://archive.ics.uci.edu/dataset/73/mushroom","","Efficient Protocols for Distributed Classification and Optimization","By Hal Daume, Jeff Phillips, Avishek Saha, Suresh Venkatasubramanian. 2012","Published in ArXiv.","Efficient Protocols for Distributed Classification and Optimization","https://api.semanticscholar.org/CorpusID:2247463"
"1778919574-46","https://archive.ics.uci.edu/dataset/73/mushroom","","The Effect of Adaptive Gain and Adaptive Momentum in Improving Training Time of Gradient Descent Back Propagation Algorithm on Classification Problems","By Norhamreeza Hamid, Nazri Nawi, Rozaida Ghazali. 2011","Published in International Journal on Advanced Science, Engineering and Information Technology.","The Effect of Adaptive Gain and Adaptive Momentum in Improving Training Time of Gradient Descent Back Propagation Algorithm on Classification Problems","https://api.semanticscholar.org/CorpusID:49485195"
"1778919574-47","https://archive.ics.uci.edu/dataset/73/mushroom","","Discovery of optimal factors in binary data via a novel method of matrix decomposition","By Radim Belohlávek, Vilém Vychodil. 2010","Published in J. Comput. Syst. Sci..","Discovery of optimal factors in binary data via a novel method of matrix decomposition","https://api.semanticscholar.org/CorpusID:15659185"
"1778919574-48","https://archive.ics.uci.edu/dataset/73/mushroom","","A Robustness Measure of Association Rules","By Yannick Bras, Patrick Meyer, Philippe Lenca, Stéphane Lallich. 2010","Published in ECML/PKDD.","A Robustness Measure of Association Rules","https://api.semanticscholar.org/CorpusID:12079555"
"1778919574-49","https://archive.ics.uci.edu/dataset/73/mushroom","","Algorithms for optimal dyadic decision trees","By Don Hush, Reid Porter. 2010","Published in Machine Learning.","Algorithms for optimal dyadic decision trees","https://api.semanticscholar.org/CorpusID:28184707"
"1778919574-50","https://archive.ics.uci.edu/dataset/73/mushroom","","Pattern discovery for large mixed-mode database","By Andrew Wong, Bin Wu, Gene Wu, Keith Chan. 2010","Published in CIKM '10.","Pattern discovery for large mixed-mode database","https://api.semanticscholar.org/CorpusID:16995124"
"1778919574-51","https://archive.ics.uci.edu/dataset/73/mushroom","","Maximum entropy models and subjective interestingness: an application to tiles in binary databases","By Tijl Bie. 2010","Published in ArXiv.","Maximum entropy models and subjective interestingness: an application to tiles in binary databases","https://api.semanticscholar.org/CorpusID:11629604"
"1778919574-52","https://archive.ics.uci.edu/dataset/73/mushroom","","Parallel Large Scale Feature Selection for Logistic Regression","By Sameer Singh, Jeremy Kubica, Scott Larsen, Daria Sorokina. 2009","Published in SDM.","Parallel Large Scale Feature Selection for Logistic Regression","https://api.semanticscholar.org/CorpusID:11193911"
"1778919574-53","https://archive.ics.uci.edu/dataset/73/mushroom","","""PAGANE "" – A CLASSIFICATION MACHINE LEARNING SYSTEM BASED ON THE MULTIDIMENSIONAL NUMBERED INFORMATION SPACES *","By Mitov Ilia, Ivanova Krassimira, Markov Krassimir, Vitalii Velychko, Koen Vanhoof, Peter Stanchev. 2009","Published in Intelligent Decision Making Systems.","""PAGANE "" – A CLASSIFICATION MACHINE LEARNING SYSTEM BASED ON THE MULTIDIMENSIONAL NUMBERED INFORMATION SPACES *","https://api.semanticscholar.org/CorpusID:7374472"
"1778919574-54","https://archive.ics.uci.edu/dataset/73/mushroom","","Explicit probabilistic models for databases and networks","By Tijl Bie. 2009","Published in ArXiv.","Explicit probabilistic models for databases and networks","https://api.semanticscholar.org/CorpusID:17398274"
"1778919574-55","https://archive.ics.uci.edu/dataset/73/mushroom","","A framework for exploring categorical data","By Varun Chandola, Shyam Boriah, Vipin Kumar. 2009","Published in In Proceedings of the ninth SIAM International Conference on Data Mining.","A framework for exploring categorical data","https://api.semanticscholar.org/CorpusID:10098910"
"1778919574-56","https://archive.ics.uci.edu/dataset/73/mushroom","","An inductive database prototype based on virtual mining views","By Hendrik Blockeel, Toon Calders, Elisa Fromont, Bart Goethals, Adriana Prado, Céline Robardet. 2008","Published in KDD.","An inductive database prototype based on virtual mining views","https://api.semanticscholar.org/CorpusID:371890"
"1778919574-57","https://archive.ics.uci.edu/dataset/73/mushroom","","Toward Improving b-Coloring Based Clustering Using a Greedy re-Coloring Algorithm","By Tetsuya Yoshida, Haytham Elghazel, Véronique Deslandres, Mohand-Said Hacid, Alain Dussauchoy. 2008","Published in Greedy Algorithms.","Toward Improving b-Coloring Based Clustering Using a Greedy re-Coloring Algorithm","https://api.semanticscholar.org/CorpusID:8722350"
"1778919574-58","https://archive.ics.uci.edu/dataset/73/mushroom","","Discovery of maximum length frequent itemsets","By Tianming Hu, Sam Sung, Hui Xiong, Qian Fu. 2008","Published in Inf. Sci..","Discovery of maximum length frequent itemsets","https://api.semanticscholar.org/CorpusID:18590313"
"1778919574-59","https://archive.ics.uci.edu/dataset/73/mushroom","","A Graph-based Clustering Approach to Evaluate Interestingness Measures: A Tool and a Comparative Study","By Hiep Huynh, Fabrice Guillet, Julien Blanchard, Pascale Kuntz, Henri Briand, Régis Gras. 2007","Published in Quality Measures in Data Mining.","A Graph-based Clustering Approach to Evaluate Interestingness Measures: A Tool and a Comparative Study","https://api.semanticscholar.org/CorpusID:15330646"
"1778919574-60","https://archive.ics.uci.edu/dataset/73/mushroom","","Analyzing co-training style algorithms","By Wei Wang, Zhi-Hua Zhou. 2007","Published in in Proceedings of the 18th European Conference on Machine Learning.","Analyzing co-training style algorithms","https://api.semanticscholar.org/CorpusID:17037938"
"1778919574-61","https://archive.ics.uci.edu/dataset/73/mushroom","","Are approximation algorithms for consensus clustering worthwhile?","By Michael Bertolacci, Anthony Wirth. 2007","Published in SDM.","Are approximation algorithms for consensus clustering worthwhile?","https://api.semanticscholar.org/CorpusID:14788397"
"1778919574-62","https://archive.ics.uci.edu/dataset/73/mushroom","","Spatial Indexing for Scalability in FCA","By Ben Martin, Peter Eklund. 2006","Published in ICFCA.","Spatial Indexing for Scalability in FCA","https://api.semanticscholar.org/CorpusID:18414553"
"1778919574-63","https://archive.ics.uci.edu/dataset/73/mushroom","","An implementation of the FP-growth algorithm","By Christian Borgelt. 2005","Published in Proc. Workshop Open Software for Data Mining (OSDM’05 at KDD’05.","An implementation of the FP-growth algorithm","https://api.semanticscholar.org/CorpusID:10416346"
"1778919574-64","https://archive.ics.uci.edu/dataset/73/mushroom","","Depth-first non-derivable itemset mining","By Toon Calders, Bart Goethals. 2005","Published in In SIAM Int. Conf. on Data Mining (SDM’05.","Depth-first non-derivable itemset mining","https://api.semanticscholar.org/CorpusID:18701156"
"1778919574-65","https://archive.ics.uci.edu/dataset/73/mushroom","","Bayesian Network Learning with Abstraction Hierarchies and Context-Specific Independence","By Marie desJardins, Priyang Rathod, Lise Getoor. 2005","Published in ECML.","Bayesian Network Learning with Abstraction Hierarchies and Context-Specific Independence","https://api.semanticscholar.org/CorpusID:3031817"
"1778919574-66","https://archive.ics.uci.edu/dataset/73/mushroom","","Categorical data visualization and clustering using subjective factors","By Chia-Hui Chang, Zhi-Kai Ding. 2005","Published in Data & Knowledge Engineering.","Categorical data visualization and clustering using subjective factors","https://api.semanticscholar.org/CorpusID:15018569"
"1778919574-67","https://archive.ics.uci.edu/dataset/73/mushroom","","Knowledge Visualization Using Optimized General Logic Diagrams","By Bartlomiej Sniezynski, Robert Szymacha, Ryszard Michalski. 2005","Published in Proceedings of the Intelligent Information Processing and Web Mining Conference, IIPWM 05.","Knowledge Visualization Using Optimized General Logic Diagrams","https://api.semanticscholar.org/CorpusID:10851772"
"1778919574-68","https://archive.ics.uci.edu/dataset/73/mushroom","","Feature selection with adjustable criteria","By Jingtao Yao, Ming Zhang. 2005","Published in In LNAI 3641.","Feature selection with adjustable criteria","https://api.semanticscholar.org/CorpusID:13215822"
"1778919574-69","https://archive.ics.uci.edu/dataset/73/mushroom","","Measures on Boolean polynomials and their applications in data mining","By Szymon Jaroszewicz, Dan Simovici, Ivo Rosenberg. 2004","Published in Discrete Applied Mathematics.","Measures on Boolean polynomials and their applications in data mining","https://api.semanticscholar.org/CorpusID:18590208"
"1778919574-70","https://archive.ics.uci.edu/dataset/73/mushroom","","On the Evolution of Rough Set Exploration System","By Jan Bazan, Marcin Szczuka, Arkadiusz Wojna, Marcin Wojnarski. 2004","Published in Transactions on Rough Sets.","On the Evolution of Rough Set Exploration System","https://api.semanticscholar.org/CorpusID:14449477"
"1778919574-71","https://archive.ics.uci.edu/dataset/73/mushroom","","Deducing Bounds on the Support of Itemsets","By Toon Calders. 2004","Published in Database Support for Data Mining Applications.","Deducing Bounds on the Support of Itemsets","https://api.semanticscholar.org/CorpusID:5553211"
"1778919574-72","https://archive.ics.uci.edu/dataset/73/mushroom","","Exact and approximate discrete optimization algorithms for finding useful disjunctions of categorical predicates in data analysis","By Endre Boros, Vladimir Menkov. 2003","Published in Discrete Applied Mathematics.","Exact and approximate discrete optimization algorithms for finding useful disjunctions of categorical predicates in data analysis","https://api.semanticscholar.org/CorpusID:7420827"
"1778919574-73","https://archive.ics.uci.edu/dataset/73/mushroom","","HOT: Hypergraphbased Outlier Test for Categorical Data ∗","By Li Wei, Weining Qian, Aoying Zhou, Wen Jin, Jeffrey Yu. 2003","Published in PAKDD.","HOT: Hypergraphbased Outlier Test for Categorical Data ∗","https://api.semanticscholar.org/CorpusID:14199995"
"1778919574-74","https://archive.ics.uci.edu/dataset/73/mushroom","","A Tight Upper Bound on the Number of Candidate Patterns","By Floris Geerts, Bart Goethals, Jan Bussche. 2001","Published in TODS.","A Tight Upper Bound on the Number of Candidate Patterns","https://api.semanticscholar.org/CorpusID:216936"
"1778919574-75","https://archive.ics.uci.edu/dataset/73/mushroom","","Interactive Constrained Association Rule Mining","By Bart Goethals, Jan Bussche. 2001","Published in ArXiv.","Interactive Constrained Association Rule Mining","https://api.semanticscholar.org/CorpusID:3265006"
"1778919574-76","https://archive.ics.uci.edu/dataset/73/mushroom","","A new methodology of extraction, optimization and application of crisp and fuzzy logical rules","By W Duch, R Adamczak, K Grabczewski. 2001","Published in IEEE TRANSACTIONS ON NEURAL NETWORKS.","A new methodology of extraction, optimization and application of crisp and fuzzy logical rules","https://api.semanticscholar.org/CorpusID:16021902"
