web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778923264-11","https://archive.ics.uci.edu/dataset/31/covertype","","Fast Global Convergence via Landscape of Empirical Loss","By Chao Qu, Yan Li, Huan Xu. 2018","Published in ArXiv.","Fast Global Convergence via Landscape of Empirical Loss","https://api.semanticscholar.org/CorpusID:26538334"
"1778923264-12","https://archive.ics.uci.edu/dataset/31/covertype","","Smoothed Hinge Loss and $ell^{1}$ Support Vector Machines","By Jeffrey Hajewski, Suely Oliveira, David Stewart. 2018","Published in","Smoothed Hinge Loss and $ell^{1}$ Support Vector Machines","https://api.semanticscholar.org/CorpusID:119162612"
"1778923264-13","https://archive.ics.uci.edu/dataset/31/covertype","","Historical Gradient Boosting Machine","By Zeyu Feng, Chang Xu, Dacheng Tao. 2018","Published in GCAI.","Historical Gradient Boosting Machine","https://api.semanticscholar.org/CorpusID:53434701"
"1778923264-14","https://archive.ics.uci.edu/dataset/31/covertype","","The global rate of convergence for optimal tensor methods in smooth convex optimization","By Alexander Gasnikov, Pavel Dvurechensky, Eduard Gorbunov, Evgeniya Vorontsova, Daniil Selikhanovych, C'esar Uribe. 2018","Published in Computer Research and Modeling.","The global rate of convergence for optimal tensor methods in smooth convex optimization","https://api.semanticscholar.org/CorpusID:119141647"
"1778923264-15","https://archive.ics.uci.edu/dataset/31/covertype","","Frank-Wolfe Stein Sampling","By Futoshi Futami, Zhenghang Cui, Issei Sato, Masashi Sugiyama. 2018","Published in ArXiv.","Frank-Wolfe Stein Sampling","https://api.semanticscholar.org/CorpusID:125194147"
"1778923264-16","https://archive.ics.uci.edu/dataset/31/covertype","","Asynchronous Subgradient-Push","By Mahmoud Assran, Michael Rabbat. 2018","Published in ArXiv.","Asynchronous Subgradient-Push","https://api.semanticscholar.org/CorpusID:4384739"
"1778923264-17","https://archive.ics.uci.edu/dataset/31/covertype","","Constant Step Size Stochastic Gradient Descent for Probabilistic Modeling","By Dmitry Babichev, Francis Bach. 2018","Published in ArXiv.","Constant Step Size Stochastic Gradient Descent for Probabilistic Modeling","https://api.semanticscholar.org/CorpusID:4886937"
"1778923264-18","https://archive.ics.uci.edu/dataset/31/covertype","","Blind Multiclass Ensemble Classification","By Panagiotis Traganitis, Alba Pages-Zamora, Georgios Giannakis. 2017","Published in IEEE Transactions on Signal Processing.","Blind Multiclass Ensemble Classification","https://api.semanticscholar.org/CorpusID:49907089"
"1778923264-19","https://archive.ics.uci.edu/dataset/31/covertype","","Clustering Stream Data by Exploring the Evolution of Density Mountain","By Shufeng Gong, Yanfeng Zhang, Ge Yu. 2017","Published in ArXiv.","Clustering Stream Data by Exploring the Evolution of Density Mountain","https://api.semanticscholar.org/CorpusID:13407509"
"1778923264-20","https://archive.ics.uci.edu/dataset/31/covertype","","Extremely Fast Decision Tree Mining for Evolving Data Streams","By Albert Bifet, Jiajin Zhang, Wei Fan, Cheng He, Jianfeng Zhang, Jianfeng Qian, Geoff Holmes, Bernhard Pfahringer. 2017","Published in KDD '17.","Extremely Fast Decision Tree Mining for Evolving Data Streams","https://api.semanticscholar.org/CorpusID:19571419"
"1778923264-21","https://archive.ics.uci.edu/dataset/31/covertype","","Designing and building the mlpack open-source machine learning library","By Ryan Curtin, Marcus Edel. 2017","Published in ArXiv.","Designing and building the mlpack open-source machine learning library","https://api.semanticscholar.org/CorpusID:12602648"
"1778923264-22","https://archive.ics.uci.edu/dataset/31/covertype","","Extremely Fast Decision Tree Mining for Evolving Data Streams","By Albert Bifet, Jiajin Zhang, Wei Fan, Cheng He, Jianfeng Zhang, Jianfeng Qian, Geoff Holmes, Bernhard Pfahringer. 2017","Published in KDD '17.","Extremely Fast Decision Tree Mining for Evolving Data Streams","https://api.semanticscholar.org/CorpusID:19571419"
"1778923264-23","https://archive.ics.uci.edu/dataset/31/covertype","","Pruning Random Forests for Prediction on a Budget","By Feng Nan, Joseph Wang, Venkatesh Saligrama. 2016","Published in ArXiv.","Pruning Random Forests for Prediction on a Budget","https://api.semanticscholar.org/CorpusID:12497404"
"1778923264-24","https://archive.ics.uci.edu/dataset/31/covertype","","Big Data: from collection to visualization","By Mohammed Ghesmoune, Hanene Azzag, Salima Benbernou, Mustapha Lebbah, Tarn Duong, Mourad Ouziri. 2016","Published in Machine Learning.","Big Data: from collection to visualization","https://api.semanticscholar.org/CorpusID:2656257"
"1778923264-25","https://archive.ics.uci.edu/dataset/31/covertype","","Random Forest Based Approach for Concept Drift Handling","By A. Zhukov, D. Sidorov, A. Foley. 2016","Published in ArXiv.","Random Forest Based Approach for Concept Drift Handling","https://api.semanticscholar.org/CorpusID:17112264"
"1778923264-26","https://archive.ics.uci.edu/dataset/31/covertype","","k2-means for fast and accurate large scale clustering","By Eirikur Agustsson, Radu Timofte, Luc Gool. 2016","Published in ArXiv.","k2-means for fast and accurate large scale clustering","https://api.semanticscholar.org/CorpusID:13891690"
"1778923264-27","https://archive.ics.uci.edu/dataset/31/covertype","","On Data Dependence in Distributed Stochastic Optimization","By Avleen Bijral, Anand Sarwate, Nathan Srebro. 2016","Published in","On Data Dependence in Distributed Stochastic Optimization","https://api.semanticscholar.org/CorpusID:119134335"
"1778923264-28","https://archive.ics.uci.edu/dataset/31/covertype","","Choosing the Most Effective Pattern Classification Model under Learning-Time Constraint","By Priscila Saito, Rodrigo Nakamura, Willian Amorim, João Papa, Pedro de Rezende, Alexandre Falcão, Hans Kestler. 2015","Published in PloS one.","Choosing the Most Effective Pattern Classification Model under Learning-Time Constraint","https://api.semanticscholar.org/CorpusID:10204104"
"1778923264-29","https://archive.ics.uci.edu/dataset/31/covertype","","Efficient Online Evaluation of Big Data Stream Classifiers","By Albert Bifet, Gianmarco de Francisci Morales, Jesse Read, Geoff Holmes, Bernhard Pfahringer. 2015","Published in KDD '15.","Efficient Online Evaluation of Big Data Stream Classifiers","https://api.semanticscholar.org/CorpusID:18087702"
"1778923264-30","https://archive.ics.uci.edu/dataset/31/covertype","","Parallelizing MCMC with Random Partition Trees","By Xiangyu Wang, Fangjian Guo, Katherine Heller, David Dunson. 2015","Published in NIPS.","Parallelizing MCMC with Random Partition Trees","https://api.semanticscholar.org/CorpusID:7973300"
"1778923264-31","https://archive.ics.uci.edu/dataset/31/covertype","","Learning Stable Multilevel Dictionaries for Sparse Representations","By Jayaraman Thiagarajan, Karthikeyan Ramamurthy, Andreas Spanias. 2013","Published in IEEE transactions on neural networks and learning systems.","Learning Stable Multilevel Dictionaries for Sparse Representations","https://api.semanticscholar.org/CorpusID:1076645"
"1778923264-32","https://archive.ics.uci.edu/dataset/31/covertype","","A Theoretical and Experimental Comparison of the EM and SEM Algorithm","By Johannes Blomer, Kathrin Bujna, Daniel Kuntze. 2013","Published in ArXiv.","A Theoretical and Experimental Comparison of the EM and SEM Algorithm","https://api.semanticscholar.org/CorpusID:13439273"
"1778923264-33","https://archive.ics.uci.edu/dataset/31/covertype","","PROBI: A Heuristic for the probabilistic k-median problem","By Hendrik Fichtenberger, Melanie Schmidt. 2013","Published in ArXiv.","PROBI: A Heuristic for the probabilistic k-median problem","https://api.semanticscholar.org/CorpusID:15781206"
"1778923264-34","https://archive.ics.uci.edu/dataset/31/covertype","","Smoothing Multivariate Performance Measures","By Xinhua Zhang, Ankan Saha, S. Vishwanatan. 2012","Published in ArXiv.","Smoothing Multivariate Performance Measures","https://api.semanticscholar.org/CorpusID:8239700"
"1778923264-35","https://archive.ics.uci.edu/dataset/31/covertype","","Ensembles of Restricted Hoeffding Trees","By Albert Bifet, Eibe Frank, Geoff Holmes, Bernhard Pfahringer. 2012","Published in TIST.","Ensembles of Restricted Hoeffding Trees","https://api.semanticscholar.org/CorpusID:14160771"
"1778923264-36","https://archive.ics.uci.edu/dataset/31/covertype","","Accelerating Nearest Neighbor Search on Manycore Systems","By Lawrence Cayton. 2011","Published in In Proceedings of the 2012 IEEE 26th International Parallel and Distributed Processing Symposium (IPDPS '12). IEEE Computer Society, Washington, DC, USA, 402-413.","Accelerating Nearest Neighbor Search on Manycore Systems","https://api.semanticscholar.org/CorpusID:3193444"
"1778923264-37","https://archive.ics.uci.edu/dataset/31/covertype","","Leveraging bagging for evolving data streams","By Albert Bifet, Geoff Holmes, Bernhard Pfahringer. 2010","Published in In ECML/PKDD.","Leveraging bagging for evolving data streams","https://api.semanticscholar.org/CorpusID:17940832"
"1778923264-38","https://archive.ics.uci.edu/dataset/31/covertype","","Fast perceptron decision tree learning from evolving data streams","By Albert Bifet, Geoff Holmes, Bernhard Pfahringer, Eibe Frank. 2010","Published in In PAKDD.","Fast perceptron decision tree learning from evolving data streams","https://api.semanticscholar.org/CorpusID:15280483"
"1778923264-39","https://archive.ics.uci.edu/dataset/31/covertype","","Improving adaptive bagging methods for evolving data streams","By Albert Bifet, Geoff Holmes, Bernhard Pfahringer, Ricard Gavaldà. 2009","Published in In ACML.","Improving adaptive bagging methods for evolving data streams","https://api.semanticscholar.org/CorpusID:15119353"
"1778923264-40","https://archive.ics.uci.edu/dataset/31/covertype","","New ensemble methods for evolving data streams","By Albert Bifet, Geoff Holmes, Bernhard Pfahringer, Richard Kirkby, Ricard Gavaldà. 2009","Published in KDD.","New ensemble methods for evolving data streams","https://api.semanticscholar.org/CorpusID:8564910"
"1778923264-41","https://archive.ics.uci.edu/dataset/31/covertype","","Using random forest for reliable classification and cost-sensitive learning for medical diagnosis","By Fan Yang, Hua-zhen Wang, Hong Mi, Cheng-de Lin, Wei-wen Cai. 2009","Published in BMC Bioinformatics.","Using random forest for reliable classification and cost-sensitive learning for medical diagnosis","https://api.semanticscholar.org/CorpusID:10371769"
"1778923264-42","https://archive.ics.uci.edu/dataset/31/covertype","","Cascade RSVM in Peer-to-Peer Networks","By Hock Ang, Vivekanand Gopalkrishnan, Steven Hoi, Wee Ng. 2008","Published in In Proceedings of PKDD’08.","Cascade RSVM in Peer-to-Peer Networks","https://api.semanticscholar.org/CorpusID:387270"
"1778923264-43","https://archive.ics.uci.edu/dataset/31/covertype","","A Confident Majority Voting Strategy for Parallel and Modular Support Vector Machines","By Fangfang Wu, Yinliang Zhao, Zefei Jiang. 2005","Published in ICNC (1).","A Confident Majority Voting Strategy for Parallel and Modular Support Vector Machines","https://api.semanticscholar.org/CorpusID:15384695"
"1778923264-44","https://archive.ics.uci.edu/dataset/31/covertype","","Cache Hierarchy Inspired Compression: a Novel Architecture for Data Streams","By Geoff Holmes, Bernhard Pfahringer, Richard Kirkby. 2005","Published in CITA.","Cache Hierarchy Inspired Compression: a Novel Architecture for Data Streams","https://api.semanticscholar.org/CorpusID:16527992"
"1778923264-45","https://archive.ics.uci.edu/dataset/31/covertype","","Parallelization of Fuzzy ARTMAP to Improve its Convergence Speed: The Network Partitioning Approach and the Data Partitioning Approach","By José Castro, Michael Georgiopoulos, Jimmy Secretan, Ronald DeMara, Georgios Anagnostopoulos, Avelino Gonzalez. 2004","Published in Nonlinear Analysis: Theory, Methods & Applications.","Parallelization of Fuzzy ARTMAP to Improve its Convergence Speed: The Network Partitioning Approach and the Data Partitioning Approach","https://api.semanticscholar.org/CorpusID:6725741"
"1778923264-46","https://archive.ics.uci.edu/dataset/31/covertype","","Confidence Bands for ROC Curves","By Sofus Macskassy, Foster Provost, Michael Littman. 2003","Published in In CeDER Working Paper.","Confidence Bands for ROC Curves","https://api.semanticscholar.org/CorpusID:17760747"
"1778923264-47","https://archive.ics.uci.edu/dataset/31/covertype","","Data Reduction Using Multiple Models Integration","By Aleksandar Lazarevic, Zoran Obradovic. 2001","Published in PKDD.","Data Reduction Using Multiple Models Integration","https://api.semanticscholar.org/CorpusID:7041139"
